review,date,rating,name, address
The property was very clean and the location was excellent. Parking was convenient and easily navigated. Staff were friendly and helpful. Even assisted me with retrieving tickets to the Willis Tower. I will definitely be staying here on future trips to Chicago.,Jul 30| 2021,5,Homewood Suites by Hilton Chicago Downtown,40 East Grand Avenue| Chicago| IL| 60611
I highly recommend this place! Awesome location in downtown Chicago; well-maintained property|  clean room with kitchen (with small dishwasher| 2-burner stove & a full-size fridge| great for a long stay).  And the best is the excellent customer service| particularly Jeremy at the buffet breakfast. Will stay here again.,Jul 29| 2021,5,Homewood Suites by Hilton Chicago Downtown,40 East Grand Avenue| Chicago| IL| 60611
Room is stink| dirty. Seems like they are not ready to open. Location is good but not for who brought the car. Never stay again.,Jul 28| 2021,2,Homewood Suites by Hilton Chicago Downtown,40 East Grand Avenue| Chicago| IL| 60611
,Jul 28| 2021,5,Homewood Suites by Hilton Chicago Downtown,40 East Grand Avenue| Chicago| IL| 60611
This hotel was very disappointing for a Chicago hotel. The rooms were run down and old. We stay in Chicago often and the hotels are usually pretty nice.,Jul 25| 2021,3,Homewood Suites by Hilton Chicago Downtown,40 East Grand Avenue| Chicago| IL| 60611
I arrived couple of hours before check in time. And the front desk lady did not hesitate checking me in when there was a room already available.,Jul 24| 2021,4,Homewood Suites by Hilton Chicago Downtown,40 East Grand Avenue| Chicago| IL| 60611
The staff was very attentive and friendly.,Jul 24| 2021,4,Homewood Suites by Hilton Chicago Downtown,40 East Grand Avenue| Chicago| IL| 60611
Nice hotel,Aug 1| 2021,5,Homewood Suites by Hilton Chicago Downtown,40 East Grand Avenue| Chicago| IL| 60611
Room needs updating but a good room for the price| great location,Jul 31| 2021,4,Homewood Suites by Hilton Chicago Downtown,40 East Grand Avenue| Chicago| IL| 60611
Excellent location. Nearby Starbucks| Eataly| Nordstrom’s| CVS etc. Substantial hot breakfast buffet. Queen suite very good size for 3 people but sofa bed is terrible to sleep on. Cushions on the floor would be more comfortable.,Jul 30| 2021,4,Homewood Suites by Hilton Chicago Downtown,40 East Grand Avenue| Chicago| IL| 60611
The property was very clean and the location was excellent. Parking was convenient and easily navigated. Staff were friendly and helpful. Even assisted me with retrieving tickets to the Willis Tower. I will definitely be staying here on future trips to Chicago.,Jul 30| 2021,5,Homewood Suites by Hilton Chicago Downtown,40 East Grand Avenue| Chicago| IL| 60611
I highly recommend this place! Awesome location in downtown Chicago; well-maintained property|  clean room with kitchen (with small dishwasher| 2-burner stove & a full-size fridge| great for a long stay).  And the best is the excellent customer service| particularly Jeremy at the buffet breakfast. Will stay here again.,Jul 29| 2021,5,Homewood Suites by Hilton Chicago Downtown,40 East Grand Avenue| Chicago| IL| 60611
Room is stink| dirty. Seems like they are not ready to open. Location is good but not for who brought the car. Never stay again.,Jul 28| 2021,2,Homewood Suites by Hilton Chicago Downtown,40 East Grand Avenue| Chicago| IL| 60611
,Jul 28| 2021,5,Homewood Suites by Hilton Chicago Downtown,40 East Grand Avenue| Chicago| IL| 60611
This hotel was very disappointing for a Chicago hotel. The rooms were run down and old. We stay in Chicago often and the hotels are usually pretty nice.,Jul 25| 2021,3,Homewood Suites by Hilton Chicago Downtown,40 East Grand Avenue| Chicago| IL| 60611
I arrived couple of hours before check in time. And the front desk lady did not hesitate checking me in when there was a room already available.,Jul 24| 2021,4,Homewood Suites by Hilton Chicago Downtown,40 East Grand Avenue| Chicago| IL| 60611
The staff was very attentive and friendly.,Jul 24| 2021,4,Homewood Suites by Hilton Chicago Downtown,40 East Grand Avenue| Chicago| IL| 60611
,Jul 9| 2021,5,Homewood Suites by Hilton Chicago Downtown,40 East Grand Avenue| Chicago| IL| 60611
One elevator did not work so I took the stairs. My room was on the 9th floor. AC in room ask did not work well during the day,Jul 9| 2021,2,Homewood Suites by Hilton Chicago Downtown,40 East Grand Avenue| Chicago| IL| 60611
,Jul 8| 2021,5,Homewood Suites by Hilton Chicago Downtown,40 East Grand Avenue| Chicago| IL| 60611
Location is great but the furnishings in the room are a bit worn. Lobby is nice but it’s on the 6th floor and not street level so that is clunky. Also| they only had one working elevator so lines were long at times. Apparently it’s a common issue per a long stay resident on the property.,Jul 7| 2021,3,Homewood Suites by Hilton Chicago Downtown,40 East Grand Avenue| Chicago| IL| 60611
Mold on the bathroom ceiling... elevators not working. Bathtub drain very slow. Musty smell in the room.,Jul 7| 2021,2,Homewood Suites by Hilton Chicago Downtown,40 East Grand Avenue| Chicago| IL| 60611
Esta muy cerca del metro| en la línea roja| estación grand.Las personas muy amables. No se pudo usar la piscina por tema Covid.,Jul 5| 2021,4,Homewood Suites by Hilton Chicago Downtown,40 East Grand Avenue| Chicago| IL| 60611
,Jul 5| 2021,5,Homewood Suites by Hilton Chicago Downtown,40 East Grand Avenue| Chicago| IL| 60611
Everything was nice. Staff were helpful,Jul 3| 2021,5,Homewood Suites by Hilton Chicago Downtown,40 East Grand Avenue| Chicago| IL| 60611
,Jul 3| 2021,5,Homewood Suites by Hilton Chicago Downtown,40 East Grand Avenue| Chicago| IL| 60611
Location is fantastic!,Jul 3| 2021,4,Homewood Suites by Hilton Chicago Downtown,40 East Grand Avenue| Chicago| IL| 60611
,Jul 9| 2021,5,Homewood Suites by Hilton Chicago Downtown,40 East Grand Avenue| Chicago| IL| 60611
One elevator did not work so I took the stairs. My room was on the 9th floor. AC in room ask did not work well during the day,Jul 9| 2021,2,Homewood Suites by Hilton Chicago Downtown,40 East Grand Avenue| Chicago| IL| 60611
,Jul 8| 2021,5,Homewood Suites by Hilton Chicago Downtown,40 East Grand Avenue| Chicago| IL| 60611
Location is great but the furnishings in the room are a bit worn. Lobby is nice but it’s on the 6th floor and not street level so that is clunky. Also| they only had one working elevator so lines were long at times. Apparently it’s a common issue per a long stay resident on the property.,Jul 7| 2021,3,Homewood Suites by Hilton Chicago Downtown,40 East Grand Avenue| Chicago| IL| 60611
Mold on the bathroom ceiling... elevators not working. Bathtub drain very slow. Musty smell in the room.,Jul 7| 2021,2,Homewood Suites by Hilton Chicago Downtown,40 East Grand Avenue| Chicago| IL| 60611
Esta muy cerca del metro| en la línea roja| estación grand.Las personas muy amables. No se pudo usar la piscina por tema Covid.,Jul 5| 2021,4,Homewood Suites by Hilton Chicago Downtown,40 East Grand Avenue| Chicago| IL| 60611
,Jul 5| 2021,5,Homewood Suites by Hilton Chicago Downtown,40 East Grand Avenue| Chicago| IL| 60611
Everything was nice. Staff were helpful,Jul 3| 2021,5,Homewood Suites by Hilton Chicago Downtown,40 East Grand Avenue| Chicago| IL| 60611
,Jul 3| 2021,5,Homewood Suites by Hilton Chicago Downtown,40 East Grand Avenue| Chicago| IL| 60611
Location is fantastic!,Jul 3| 2021,4,Homewood Suites by Hilton Chicago Downtown,40 East Grand Avenue| Chicago| IL| 60611
,Jun 21| 2021,5,Homewood Suites by Hilton Chicago Downtown,40 East Grand Avenue| Chicago| IL| 60611
I like how equiped with a full kitchen.  The bathroom was nice and clean..The room was good but no outlets by the bed that worked to charge your phone. The 1 elevator was down which caused a alot crowdness in the elevator because it was a long wait to catch the next one. Over all the room was good especially for longer trips. Oh and they give you a nice large bag for ice.,Jun 21| 2021,4,Homewood Suites by Hilton Chicago Downtown,40 East Grand Avenue| Chicago| IL| 60611
Polite helpful and super friendly staff but serious issues with many of their services. No Wi-Fi for two days|  no room cleaning or  trash pick up for one whole week . Only one working elevator for a busy hotel with 19 floors!,Jun 19| 2021,2,Homewood Suites by Hilton Chicago Downtown,40 East Grand Avenue| Chicago| IL| 60611
The room had a great view but it was very noisy and the furniture was dingy with strange lay out. One elevator was not working so it was a long wait.,Jun 17| 2021,3,Homewood Suites by Hilton Chicago Downtown,40 East Grand Avenue| Chicago| IL| 60611
,Jun 16| 2021,4,Homewood Suites by Hilton Chicago Downtown,40 East Grand Avenue| Chicago| IL| 60611
Main issue was elevator not working.  No routine daily room cleaning.  Large fee for self parking.,Jun 14| 2021,3,Homewood Suites by Hilton Chicago Downtown,40 East Grand Avenue| Chicago| IL| 60611
,Jun 11| 2021,5,Homewood Suites by Hilton Chicago Downtown,40 East Grand Avenue| Chicago| IL| 60611
Location downtown| near Navy Pier| and excellent dining & shopping options!,Jun 11| 2021,5,Homewood Suites by Hilton Chicago Downtown,40 East Grand Avenue| Chicago| IL| 60611
It was close to almost everything. Spacious and clean. The full kitchen was  added bonus. It felt like home.,Jun 11| 2021,5,Homewood Suites by Hilton Chicago Downtown,40 East Grand Avenue| Chicago| IL| 60611
Excellent and convenient,Jun 7| 2021,5,Homewood Suites by Hilton Chicago Downtown,40 East Grand Avenue| Chicago| IL| 60611
,Jun 21| 2021,5,Homewood Suites by Hilton Chicago Downtown,40 East Grand Avenue| Chicago| IL| 60611
I like how equiped with a full kitchen.  The bathroom was nice and clean..The room was good but no outlets by the bed that worked to charge your phone. The 1 elevator was down which caused a alot crowdness in the elevator because it was a long wait to catch the next one. Over all the room was good especially for longer trips. Oh and they give you a nice large bag for ice.,Jun 21| 2021,4,Homewood Suites by Hilton Chicago Downtown,40 East Grand Avenue| Chicago| IL| 60611
Polite helpful and super friendly staff but serious issues with many of their services. No Wi-Fi for two days|  no room cleaning or  trash pick up for one whole week . Only one working elevator for a busy hotel with 19 floors!,Jun 19| 2021,2,Homewood Suites by Hilton Chicago Downtown,40 East Grand Avenue| Chicago| IL| 60611
The room had a great view but it was very noisy and the furniture was dingy with strange lay out. One elevator was not working so it was a long wait.,Jun 17| 2021,3,Homewood Suites by Hilton Chicago Downtown,40 East Grand Avenue| Chicago| IL| 60611
,Jun 16| 2021,4,Homewood Suites by Hilton Chicago Downtown,40 East Grand Avenue| Chicago| IL| 60611
Main issue was elevator not working.  No routine daily room cleaning.  Large fee for self parking.,Jun 14| 2021,3,Homewood Suites by Hilton Chicago Downtown,40 East Grand Avenue| Chicago| IL| 60611
,Jun 11| 2021,5,Homewood Suites by Hilton Chicago Downtown,40 East Grand Avenue| Chicago| IL| 60611
Location downtown| near Navy Pier| and excellent dining & shopping options!,Jun 11| 2021,5,Homewood Suites by Hilton Chicago Downtown,40 East Grand Avenue| Chicago| IL| 60611
It was close to almost everything. Spacious and clean. The full kitchen was  added bonus. It felt like home.,Jun 11| 2021,5,Homewood Suites by Hilton Chicago Downtown,40 East Grand Avenue| Chicago| IL| 60611
Excellent and convenient,Jun 7| 2021,5,Homewood Suites by Hilton Chicago Downtown,40 East Grand Avenue| Chicago| IL| 60611
I like the location very much. The hotel was nice also despite covid precautions| I appreciated their safety measures.I did not like that our air conditioning did not work in the room| it was very uncomfortable! I called to report it the first night| they brought us a fan. The fan helped a lot but it was still pretty muggy| as it was very warm and humid outside too.,May 26| 2021,4,Homewood Suites by Hilton Chicago Downtown,40 East Grand Avenue| Chicago| IL| 60611
,May 26| 2021,4,Homewood Suites by Hilton Chicago Downtown,40 East Grand Avenue| Chicago| IL| 60611
,May 26| 2021,3,Homewood Suites by Hilton Chicago Downtown,40 East Grand Avenue| Chicago| IL| 60611
,May 25| 2021,3,Homewood Suites by Hilton Chicago Downtown,40 East Grand Avenue| Chicago| IL| 60611
Not well kept. Elevators only works at time and you have to wait a long time with big crowds to use elevator. No luggage trollers available when you need them. Toilets very mediocre. Would not go again,May 24| 2021,2,Homewood Suites by Hilton Chicago Downtown,40 East Grand Avenue| Chicago| IL| 60611
,May 24| 2021,5,Homewood Suites by Hilton Chicago Downtown,40 East Grand Avenue| Chicago| IL| 60611
,May 24| 2021,3,Homewood Suites by Hilton Chicago Downtown,40 East Grand Avenue| Chicago| IL| 60611
The toilet leaked the carpet was soaking wet. The bathroom tub moved from what I assume was rotted wood. The room above us leaked the walls were wet. The room itself was great! Spacious| clean. I disliked how gross the walls were in the bathroom/bedroom.,May 24| 2021,2,Homewood Suites by Hilton Chicago Downtown,40 East Grand Avenue| Chicago| IL| 60611
We moved from the first room she to a smoke smell (cigarette) in the room. They were very accommodating and moved us to a new room. Then| another party on the floor was loud and smoking (marijuana). I was told I was going to be brought air fresheners and they would send someone to walk the floors. Not sure if someone walked the floor but we were never brought air fresheners. The smell came in waves as they were constantly smoking. The next morning the smell came back stronger. I let them know and they said they were a non smoking facility and they would have the managers walk the floor. Both encounters the staff was super nice but I felt like there was no follow through and the smell unfortunately occurred throughout our entire stay. This hotel used to be our #1 place to stay with our kids. We even recommended this hotel to our family and friends. We will not be doing so anymore and this wteekend was our last weekend that we will stay at this property.The pool is also still closed which I did know about prior and was told we would get bagged breakfast instead of the continental. The pound cake| nature valley bar| and yogurt was a bit of a disappointment as well. Not sure why bagels with cream cheese or something more substantial wasn't an option. The staff has always been kind and friendly but unfortunately that doesn't outweigh the cons that were experienced.,May 24| 2021,2,Homewood Suites by Hilton Chicago Downtown,40 East Grand Avenue| Chicago| IL| 60611
Location was ideal. Walkable to shopping & dining. Very close to Red Line. Uber’s available immediately. Staff immediately available to bring extra towels| etc. Spacious for 2 adults & 3 kids. The kitchen was well stocked with dishes. Loved everything.,May 22| 2021,5,Homewood Suites by Hilton Chicago Downtown,40 East Grand Avenue| Chicago| IL| 60611
I like the location very much. The hotel was nice also despite covid precautions| I appreciated their safety measures.I did not like that our air conditioning did not work in the room| it was very uncomfortable! I called to report it the first night| they brought us a fan. The fan helped a lot but it was still pretty muggy| as it was very warm and humid outside too.,May 26| 2021,4,Homewood Suites by Hilton Chicago Downtown,40 East Grand Avenue| Chicago| IL| 60611
,May 26| 2021,4,Homewood Suites by Hilton Chicago Downtown,40 East Grand Avenue| Chicago| IL| 60611
,May 26| 2021,3,Homewood Suites by Hilton Chicago Downtown,40 East Grand Avenue| Chicago| IL| 60611
,May 25| 2021,3,Homewood Suites by Hilton Chicago Downtown,40 East Grand Avenue| Chicago| IL| 60611
Not well kept. Elevators only works at time and you have to wait a long time with big crowds to use elevator. No luggage trollers available when you need them. Toilets very mediocre. Would not go again,May 24| 2021,2,Homewood Suites by Hilton Chicago Downtown,40 East Grand Avenue| Chicago| IL| 60611
,May 24| 2021,5,Homewood Suites by Hilton Chicago Downtown,40 East Grand Avenue| Chicago| IL| 60611
,May 24| 2021,3,Homewood Suites by Hilton Chicago Downtown,40 East Grand Avenue| Chicago| IL| 60611
The toilet leaked the carpet was soaking wet. The bathroom tub moved from what I assume was rotted wood. The room above us leaked the walls were wet. The room itself was great! Spacious| clean. I disliked how gross the walls were in the bathroom/bedroom.,May 24| 2021,2,Homewood Suites by Hilton Chicago Downtown,40 East Grand Avenue| Chicago| IL| 60611
We moved from the first room she to a smoke smell (cigarette) in the room. They were very accommodating and moved us to a new room. Then| another party on the floor was loud and smoking (marijuana). I was told I was going to be brought air fresheners and they would send someone to walk the floors. Not sure if someone walked the floor but we were never brought air fresheners. The smell came in waves as they were constantly smoking. The next morning the smell came back stronger. I let them know and they said they were a non smoking facility and they would have the managers walk the floor. Both encounters the staff was super nice but I felt like there was no follow through and the smell unfortunately occurred throughout our entire stay. This hotel used to be our #1 place to stay with our kids. We even recommended this hotel to our family and friends. We will not be doing so anymore and this wteekend was our last weekend that we will stay at this property.The pool is also still closed which I did know about prior and was told we would get bagged breakfast instead of the continental. The pound cake| nature valley bar| and yogurt was a bit of a disappointment as well. Not sure why bagels with cream cheese or something more substantial wasn't an option. The staff has always been kind and friendly but unfortunately that doesn't outweigh the cons that were experienced.,May 24| 2021,2,Homewood Suites by Hilton Chicago Downtown,40 East Grand Avenue| Chicago| IL| 60611
Location was ideal. Walkable to shopping & dining. Very close to Red Line. Uber’s available immediately. Staff immediately available to bring extra towels| etc. Spacious for 2 adults & 3 kids. The kitchen was well stocked with dishes. Loved everything.,May 22| 2021,5,Homewood Suites by Hilton Chicago Downtown,40 East Grand Avenue| Chicago| IL| 60611
,May 10| 2021,4,Homewood Suites by Hilton Chicago Downtown,40 East Grand Avenue| Chicago| IL| 60611
Everything was great| the view| clean| parking is expensive at 49.00 a night. but that’s literally everywhere in the city.,May 10| 2021,5,Homewood Suites by Hilton Chicago Downtown,40 East Grand Avenue| Chicago| IL| 60611
,May 8| 2021,3,Homewood Suites by Hilton Chicago Downtown,40 East Grand Avenue| Chicago| IL| 60611
,May 8| 2021,5,Homewood Suites by Hilton Chicago Downtown,40 East Grand Avenue| Chicago| IL| 60611
I thoroughly enjoyed my stay!  I wish they had another elevator or two| and I wish they improved the breakfast bag a little...but I otherwise didnt have any complaints!,May 3| 2021,5,Homewood Suites by Hilton Chicago Downtown,40 East Grand Avenue| Chicago| IL| 60611
,May 3| 2021,2,Homewood Suites by Hilton Chicago Downtown,40 East Grand Avenue| Chicago| IL| 60611
Hotel was in a central location| not too far from the Michigan Ave. Our concerns for this hotel: *Guest Services was on the 6th floor| instead of the main floor you walk in on. *Our room did not have extra toilet paper *When we checked in| we were given miss information about the parking. *The pull out couch in our room was hard| creaky - felt like we were sleeping on plywood. Not comfortable at all,May 3| 2021,4,Homewood Suites by Hilton Chicago Downtown,40 East Grand Avenue| Chicago| IL| 60611
,May 2| 2021,4,Homewood Suites by Hilton Chicago Downtown,40 East Grand Avenue| Chicago| IL| 60611
,May 2| 2021,4,Homewood Suites by Hilton Chicago Downtown,40 East Grand Avenue| Chicago| IL| 60611
Loved the city view of our room . Room was clean and we were satisfied. Definitely would book again.,May 1| 2021,5,Homewood Suites by Hilton Chicago Downtown,40 East Grand Avenue| Chicago| IL| 60611
,May 10| 2021,4,Homewood Suites by Hilton Chicago Downtown,40 East Grand Avenue| Chicago| IL| 60611
Everything was great| the view| clean| parking is expensive at 49.00 a night. but that’s literally everywhere in the city.,May 10| 2021,5,Homewood Suites by Hilton Chicago Downtown,40 East Grand Avenue| Chicago| IL| 60611
,May 8| 2021,3,Homewood Suites by Hilton Chicago Downtown,40 East Grand Avenue| Chicago| IL| 60611
,May 8| 2021,5,Homewood Suites by Hilton Chicago Downtown,40 East Grand Avenue| Chicago| IL| 60611
I thoroughly enjoyed my stay!  I wish they had another elevator or two| and I wish they improved the breakfast bag a little...but I otherwise didnt have any complaints!,May 3| 2021,5,Homewood Suites by Hilton Chicago Downtown,40 East Grand Avenue| Chicago| IL| 60611
,May 3| 2021,2,Homewood Suites by Hilton Chicago Downtown,40 East Grand Avenue| Chicago| IL| 60611
Hotel was in a central location| not too far from the Michigan Ave. Our concerns for this hotel: *Guest Services was on the 6th floor| instead of the main floor you walk in on. *Our room did not have extra toilet paper *When we checked in| we were given miss information about the parking. *The pull out couch in our room was hard| creaky - felt like we were sleeping on plywood. Not comfortable at all,May 3| 2021,4,Homewood Suites by Hilton Chicago Downtown,40 East Grand Avenue| Chicago| IL| 60611
,May 2| 2021,4,Homewood Suites by Hilton Chicago Downtown,40 East Grand Avenue| Chicago| IL| 60611
,May 2| 2021,4,Homewood Suites by Hilton Chicago Downtown,40 East Grand Avenue| Chicago| IL| 60611
Loved the city view of our room . Room was clean and we were satisfied. Definitely would book again.,May 1| 2021,5,Homewood Suites by Hilton Chicago Downtown,40 East Grand Avenue| Chicago| IL| 60611
It was a excellent and very clean the only downside was paying 40 dollars a night for parking that was across the street in a parking garage. Didn’t know about the extra cost till I checked in.,Apr 25| 2021,5,Homewood Suites by Hilton Chicago Downtown,40 East Grand Avenue| Chicago| IL| 60611
,Apr 24| 2021,4,Homewood Suites by Hilton Chicago Downtown,40 East Grand Avenue| Chicago| IL| 60611
,Apr 23| 2021,5,Homewood Suites by Hilton Chicago Downtown,40 East Grand Avenue| Chicago| IL| 60611
I would never return again. First thing is you are not told that they ONLY offer off site parking (parking garage) that you would have to pay $45 a day to park. To make matters worse the elevators were broke in the garage which caused my self and my children to walk down stairs with 4 large luggage. From the moment I walked in I didn’t feel comfortable. The small lobby entrance (which looks like a basement) has people just sitting around who didn’t even have reservations. Once I finally checked in. I specially requested a 2 bed Non Smoking room and I received the opposite with an extra dose of marijuana smoke. The rooms were nasty. Stains all over the walls and it looked as if it hasn’t been cleaned in a few days. They did however swap us out to another room. Which was still subpar. Our originally stay was reserved for 7 days. We just stayed the 1 night and went to another comfortable hotel for the remaining nights.,Apr 22| 2021,1,Homewood Suites by Hilton Chicago Downtown,40 East Grand Avenue| Chicago| IL| 60611
,Apr 21| 2021,5,Homewood Suites by Hilton Chicago Downtown,40 East Grand Avenue| Chicago| IL| 60611
Very nice place to stay|great location. Well worth the price,Apr 21| 2021,5,Homewood Suites by Hilton Chicago Downtown,40 East Grand Avenue| Chicago| IL| 60611
easy access to the surroundings and a pleasant atmosphere in the hotel,Apr 20| 2021,5,Homewood Suites by Hilton Chicago Downtown,40 East Grand Avenue| Chicago| IL| 60611
It was so comfortable we wished we could of stayed longer. There was plenty to see and do because of the location of the hotel. The staff was very friendly and helpful. The only thing is when we checked in I was told I would get the deposits back when I checked out and I have yet to get them.,Apr 20| 2021,5,Homewood Suites by Hilton Chicago Downtown,40 East Grand Avenue| Chicago| IL| 60611
We loved our stay. It was so comfortable we wish we could of stayed longer. It’s basically the heart of downtown| so there is so much to see and do as well. However| when we checked in we was told we would receive the $400 deposit back when we checked out minus the $90 total for parking and $4 for a drink. I still have not received it.,Apr 20| 2021,5,Homewood Suites by Hilton Chicago Downtown,40 East Grand Avenue| Chicago| IL| 60611
,Apr 19| 2021,5,Homewood Suites by Hilton Chicago Downtown,40 East Grand Avenue| Chicago| IL| 60611
It was a excellent and very clean the only downside was paying 40 dollars a night for parking that was across the street in a parking garage. Didn’t know about the extra cost till I checked in.,Apr 25| 2021,5,Homewood Suites by Hilton Chicago Downtown,40 East Grand Avenue| Chicago| IL| 60611
,Apr 24| 2021,4,Homewood Suites by Hilton Chicago Downtown,40 East Grand Avenue| Chicago| IL| 60611
,Apr 23| 2021,5,Homewood Suites by Hilton Chicago Downtown,40 East Grand Avenue| Chicago| IL| 60611
I would never return again. First thing is you are not told that they ONLY offer off site parking (parking garage) that you would have to pay $45 a day to park. To make matters worse the elevators were broke in the garage which caused my self and my children to walk down stairs with 4 large luggage. From the moment I walked in I didn’t feel comfortable. The small lobby entrance (which looks like a basement) has people just sitting around who didn’t even have reservations. Once I finally checked in. I specially requested a 2 bed Non Smoking room and I received the opposite with an extra dose of marijuana smoke. The rooms were nasty. Stains all over the walls and it looked as if it hasn’t been cleaned in a few days. They did however swap us out to another room. Which was still subpar. Our originally stay was reserved for 7 days. We just stayed the 1 night and went to another comfortable hotel for the remaining nights.,Apr 22| 2021,1,Homewood Suites by Hilton Chicago Downtown,40 East Grand Avenue| Chicago| IL| 60611
,Apr 21| 2021,5,Homewood Suites by Hilton Chicago Downtown,40 East Grand Avenue| Chicago| IL| 60611
Very nice place to stay|great location. Well worth the price,Apr 21| 2021,5,Homewood Suites by Hilton Chicago Downtown,40 East Grand Avenue| Chicago| IL| 60611
easy access to the surroundings and a pleasant atmosphere in the hotel,Apr 20| 2021,5,Homewood Suites by Hilton Chicago Downtown,40 East Grand Avenue| Chicago| IL| 60611
It was so comfortable we wished we could of stayed longer. There was plenty to see and do because of the location of the hotel. The staff was very friendly and helpful. The only thing is when we checked in I was told I would get the deposits back when I checked out and I have yet to get them.,Apr 20| 2021,5,Homewood Suites by Hilton Chicago Downtown,40 East Grand Avenue| Chicago| IL| 60611
We loved our stay. It was so comfortable we wish we could of stayed longer. It’s basically the heart of downtown| so there is so much to see and do as well. However| when we checked in we was told we would receive the $400 deposit back when we checked out minus the $90 total for parking and $4 for a drink. I still have not received it.,Apr 20| 2021,5,Homewood Suites by Hilton Chicago Downtown,40 East Grand Avenue| Chicago| IL| 60611
,Apr 19| 2021,5,Homewood Suites by Hilton Chicago Downtown,40 East Grand Avenue| Chicago| IL| 60611
,Apr 9| 2021,5,Homewood Suites by Hilton Chicago Downtown,40 East Grand Avenue| Chicago| IL| 60611
Stayed 3 nights. It was a great roomFor a great rate.,Apr 8| 2021,5,Homewood Suites by Hilton Chicago Downtown,40 East Grand Avenue| Chicago| IL| 60611
Very spacious and clean,Apr 8| 2021,5,Homewood Suites by Hilton Chicago Downtown,40 East Grand Avenue| Chicago| IL| 60611
This is a great hotel. The rooms are super comfortable and quiet and it’s incredibly safe. It’s centrally located so you can walk to almost anything in about a mile. The staff is super friendly and very helpful. This is definitely where I’ll stay again.,Apr 8| 2021,5,Homewood Suites by Hilton Chicago Downtown,40 East Grand Avenue| Chicago| IL| 60611
,Apr 7| 2021,2,Homewood Suites by Hilton Chicago Downtown,40 East Grand Avenue| Chicago| IL| 60611
I loved the King suite and the cleanliness as well as how close it it to everything.,Apr 6| 2021,5,Homewood Suites by Hilton Chicago Downtown,40 East Grand Avenue| Chicago| IL| 60611
Spacious rooms with appliances great location within walking distance of many attractions and shopping,Apr 6| 2021,5,Homewood Suites by Hilton Chicago Downtown,40 East Grand Avenue| Chicago| IL| 60611
,Apr 5| 2021,3,Homewood Suites by Hilton Chicago Downtown,40 East Grand Avenue| Chicago| IL| 60611
,Apr 5| 2021,3,Homewood Suites by Hilton Chicago Downtown,40 East Grand Avenue| Chicago| IL| 60611
