review,date,rating,name, address
The lady at the front desk was AMAZING| I totally forgot to snag her name but she helped me and my boyfriend out from a day from hell while being on our anniversary trip. Everything that could go wrong did and when we finally got to the hotel all of our cards declined (due to traveling our banks flagged us) and she didn't let that stop us| she knew her job perfectly and finally our cards went through. It was a pivotal point in our day and she absolutely made our night 100000000x better will definitely stay here each time we're in Chicago| perfect location and can walk to any of your favorite stores. Plus it's affordable!,Aug 12| 2021,5,Hilton Garden Inn Chicago Downtown Riverwalk,66 East Wacker Place| Chicago| IL| 60601
One night stay. Good location 8/10,Aug 16| 2021,4,Hilton Garden Inn Chicago Downtown Riverwalk,66 East Wacker Place| Chicago| IL| 60601
Excellent and friendly staff and service,Aug 16| 2021,5,Hilton Garden Inn Chicago Downtown Riverwalk,66 East Wacker Place| Chicago| IL| 60601
,Aug 15| 2021,3,Hilton Garden Inn Chicago Downtown Riverwalk,66 East Wacker Place| Chicago| IL| 60601
Highly recommended that any person visiting Chicago stay at this location. It’s close to so many attractions and conveniently located.,Aug 15| 2021,5,Hilton Garden Inn Chicago Downtown Riverwalk,66 East Wacker Place| Chicago| IL| 60601
Great stay! Excellent location. Some of the front desk staff were not the friendliest (no acknowledgement you were coming/going) but that didn’t bother us. Rooms were a bit on the smaller side but beds were comfy and view was great. Would recommend!,Aug 14| 2021,5,Hilton Garden Inn Chicago Downtown Riverwalk,66 East Wacker Place| Chicago| IL| 60601
El hotel tiene una excelente ubicación| en particular el aire acondicionado de mi cuarto hacia demasiado ruido que me despertaba por la noche| en general la Ciudad es cara y el valet parking del hotel cuesta 69 usd por noche| nosotros preferimos buscar un estacionamiento a 10 min de distancia.El hotel tiene muy buena tarifa comparado con los de su alrededor y cabe destacar el excelente servicio del personal| extendí mi hora del check out y en el front desk se portaron muy amables.,Aug 13| 2021,4,Hilton Garden Inn Chicago Downtown Riverwalk,66 East Wacker Place| Chicago| IL| 60601
Most noticeable was the lack of a welcoming| comfortable lobby. That being said| the front desk staff was very helpful and friendly and our rooms were clean and up-to-date. Most positive note is the great location so close to Chicago's fun River Front!,Aug 13| 2021,4,Hilton Garden Inn Chicago Downtown Riverwalk,66 East Wacker Place| Chicago| IL| 60601
,Aug 13| 2021,5,Hilton Garden Inn Chicago Downtown Riverwalk,66 East Wacker Place| Chicago| IL| 60601
Holy| one of hotel receptionist. She helped my mother to find an Uber because my mother didn’t know how to do it. She went out with her and wait until she saw my mother was in the right car. Thank you!! We need more people like Holy. I would definitely recommended this hotel. Thank you Holy!,Aug 13| 2021,5,Hilton Garden Inn Chicago Downtown Riverwalk,66 East Wacker Place| Chicago| IL| 60601
The lady at the front desk was AMAZING| I totally forgot to snag her name but she helped me and my boyfriend out from a day from hell while being on our anniversary trip. Everything that could go wrong did and when we finally got to the hotel all of our cards declined (due to traveling our banks flagged us) and she didn't let that stop us| she knew her job perfectly and finally our cards went through. It was a pivotal point in our day and she absolutely made our night 100000000x better will definitely stay here each time we're in Chicago| perfect location and can walk to any of your favorite stores. Plus it's affordable!,Aug 12| 2021,5,Hilton Garden Inn Chicago Downtown Riverwalk,66 East Wacker Place| Chicago| IL| 60601
One night stay. Good location 8/10,Aug 16| 2021,4,Hilton Garden Inn Chicago Downtown Riverwalk,66 East Wacker Place| Chicago| IL| 60601
Excellent and friendly staff and service,Aug 16| 2021,5,Hilton Garden Inn Chicago Downtown Riverwalk,66 East Wacker Place| Chicago| IL| 60601
,Aug 15| 2021,3,Hilton Garden Inn Chicago Downtown Riverwalk,66 East Wacker Place| Chicago| IL| 60601
Highly recommended that any person visiting Chicago stay at this location. It’s close to so many attractions and conveniently located.,Aug 15| 2021,5,Hilton Garden Inn Chicago Downtown Riverwalk,66 East Wacker Place| Chicago| IL| 60601
Great stay! Excellent location. Some of the front desk staff were not the friendliest (no acknowledgement you were coming/going) but that didn’t bother us. Rooms were a bit on the smaller side but beds were comfy and view was great. Would recommend!,Aug 14| 2021,5,Hilton Garden Inn Chicago Downtown Riverwalk,66 East Wacker Place| Chicago| IL| 60601
El hotel tiene una excelente ubicación| en particular el aire acondicionado de mi cuarto hacia demasiado ruido que me despertaba por la noche| en general la Ciudad es cara y el valet parking del hotel cuesta 69 usd por noche| nosotros preferimos buscar un estacionamiento a 10 min de distancia.El hotel tiene muy buena tarifa comparado con los de su alrededor y cabe destacar el excelente servicio del personal| extendí mi hora del check out y en el front desk se portaron muy amables.,Aug 13| 2021,4,Hilton Garden Inn Chicago Downtown Riverwalk,66 East Wacker Place| Chicago| IL| 60601
Most noticeable was the lack of a welcoming| comfortable lobby. That being said| the front desk staff was very helpful and friendly and our rooms were clean and up-to-date. Most positive note is the great location so close to Chicago's fun River Front!,Aug 13| 2021,4,Hilton Garden Inn Chicago Downtown Riverwalk,66 East Wacker Place| Chicago| IL| 60601
,Aug 13| 2021,5,Hilton Garden Inn Chicago Downtown Riverwalk,66 East Wacker Place| Chicago| IL| 60601
Holy| one of hotel receptionist. She helped my mother to find an Uber because my mother didn’t know how to do it. She went out with her and wait until she saw my mother was in the right car. Thank you!! We need more people like Holy. I would definitely recommended this hotel. Thank you Holy!,Aug 13| 2021,5,Hilton Garden Inn Chicago Downtown Riverwalk,66 East Wacker Place| Chicago| IL| 60601
The lady at the front desk was AMAZING| I totally forgot to snag her name but she helped me and my boyfriend out from a day from hell while being on our anniversary trip. Everything that could go wrong did and when we finally got to the hotel all of our cards declined (due to traveling our banks flagged us) and she didn't let that stop us| she knew her job perfectly and finally our cards went through. It was a pivotal point in our day and she absolutely made our night 100000000x better will definitely stay here each time we're in Chicago| perfect location and can walk to any of your favorite stores. Plus it's affordable!,Aug 12| 2021,5,Hilton Garden Inn Chicago Downtown Riverwalk,66 East Wacker Place| Chicago| IL| 60601
Close to everything!,Aug 4| 2021,5,Hilton Garden Inn Chicago Downtown Riverwalk,66 East Wacker Place| Chicago| IL| 60601
,Aug 4| 2021,4,Hilton Garden Inn Chicago Downtown Riverwalk,66 East Wacker Place| Chicago| IL| 60601
Thank you,Aug 3| 2021,5,Hilton Garden Inn Chicago Downtown Riverwalk,66 East Wacker Place| Chicago| IL| 60601
Close proximity to everything,Aug 2| 2021,5,Hilton Garden Inn Chicago Downtown Riverwalk,66 East Wacker Place| Chicago| IL| 60601
Na,Aug 2| 2021,5,Hilton Garden Inn Chicago Downtown Riverwalk,66 East Wacker Place| Chicago| IL| 60601
Location is great and the staff are friendly and helpful,Aug 2| 2021,5,Hilton Garden Inn Chicago Downtown Riverwalk,66 East Wacker Place| Chicago| IL| 60601
The view was awful- the back of a building.  The 2 bottles of water complimentary was nice.,Aug 2| 2021,4,Hilton Garden Inn Chicago Downtown Riverwalk,66 East Wacker Place| Chicago| IL| 60601
Location  was great Perfect for a business trip,Aug 1| 2021,4,Hilton Garden Inn Chicago Downtown Riverwalk,66 East Wacker Place| Chicago| IL| 60601
The hotel is located so close to the river walk and not far from navy pier. Front desk was AMAZING! Our flight came in early and they held our bags for us and called to let us know our room was ready earlier than expected.  They took the time to ask us how things were going every time we left hotel or arrived. Room was very clean and well stocked. We were only there for a night but felt a true relationship with the employees as they were soooo friendly and constantly made sure we had what we needed and that we were enjoying our stay not only in the hotel but in Chicago. I will definitely book there next time we are in the Chicago area!,Aug 1| 2021,5,Hilton Garden Inn Chicago Downtown Riverwalk,66 East Wacker Place| Chicago| IL| 60601
The condition of the property was somewhat tired.  Carpets in room and hallway worn.  Sparse and old furniture.  Small lobby.  Meager pantry substitute for restaurant being closed.   It was clean however.,Aug 1| 2021,4,Hilton Garden Inn Chicago Downtown Riverwalk,66 East Wacker Place| Chicago| IL| 60601
Close to everything!,Aug 4| 2021,5,Hilton Garden Inn Chicago Downtown Riverwalk,66 East Wacker Place| Chicago| IL| 60601
,Aug 4| 2021,4,Hilton Garden Inn Chicago Downtown Riverwalk,66 East Wacker Place| Chicago| IL| 60601
Thank you,Aug 3| 2021,5,Hilton Garden Inn Chicago Downtown Riverwalk,66 East Wacker Place| Chicago| IL| 60601
Close proximity to everything,Aug 2| 2021,5,Hilton Garden Inn Chicago Downtown Riverwalk,66 East Wacker Place| Chicago| IL| 60601
Na,Aug 2| 2021,5,Hilton Garden Inn Chicago Downtown Riverwalk,66 East Wacker Place| Chicago| IL| 60601
Location is great and the staff are friendly and helpful,Aug 2| 2021,5,Hilton Garden Inn Chicago Downtown Riverwalk,66 East Wacker Place| Chicago| IL| 60601
The view was awful- the back of a building.  The 2 bottles of water complimentary was nice.,Aug 2| 2021,4,Hilton Garden Inn Chicago Downtown Riverwalk,66 East Wacker Place| Chicago| IL| 60601
Location  was great Perfect for a business trip,Aug 1| 2021,4,Hilton Garden Inn Chicago Downtown Riverwalk,66 East Wacker Place| Chicago| IL| 60601
The hotel is located so close to the river walk and not far from navy pier. Front desk was AMAZING! Our flight came in early and they held our bags for us and called to let us know our room was ready earlier than expected.  They took the time to ask us how things were going every time we left hotel or arrived. Room was very clean and well stocked. We were only there for a night but felt a true relationship with the employees as they were soooo friendly and constantly made sure we had what we needed and that we were enjoying our stay not only in the hotel but in Chicago. I will definitely book there next time we are in the Chicago area!,Aug 1| 2021,5,Hilton Garden Inn Chicago Downtown Riverwalk,66 East Wacker Place| Chicago| IL| 60601
The condition of the property was somewhat tired.  Carpets in room and hallway worn.  Sparse and old furniture.  Small lobby.  Meager pantry substitute for restaurant being closed.   It was clean however.,Aug 1| 2021,4,Hilton Garden Inn Chicago Downtown Riverwalk,66 East Wacker Place| Chicago| IL| 60601
Wonderful staff that’s always helpful and courteous. Location of hotel is perfect! You’re next to the river and shopping. Will definitely be staying there again!,Jul 28| 2021,5,Hilton Garden Inn Chicago Downtown Riverwalk,66 East Wacker Place| Chicago| IL| 60601
C,Jul 28| 2021,5,Hilton Garden Inn Chicago Downtown Riverwalk,66 East Wacker Place| Chicago| IL| 60601
Great hotel. Excellent staff. Wonderful experience.,Jul 28| 2021,5,Hilton Garden Inn Chicago Downtown Riverwalk,66 East Wacker Place| Chicago| IL| 60601
,Jul 27| 2021,5,Hilton Garden Inn Chicago Downtown Riverwalk,66 East Wacker Place| Chicago| IL| 60601
We stayed in room 808| immediately after we arrived I called down to ask about ANY other  room with any view besides alley-like area and men working| I was told there was nothing on all 25  floors… the room smelled musty when the air was at a comfortable 70-72| when air was running between 68-69 it was freezing but didn’t smell as bad. The bathroom had a horrible high pitched ringing sound constantly… may have been pipes. No breakfast served.. only grab and go| staff was good not overly helpful. Overall it was fine. Won’t stay there again.,Jul 27| 2021,2,Hilton Garden Inn Chicago Downtown Riverwalk,66 East Wacker Place| Chicago| IL| 60601
It was close to the office.,Jul 27| 2021,5,Hilton Garden Inn Chicago Downtown Riverwalk,66 East Wacker Place| Chicago| IL| 60601
The staff were very kind!,Jul 25| 2021,4,Hilton Garden Inn Chicago Downtown Riverwalk,66 East Wacker Place| Chicago| IL| 60601
,Jul 25| 2021,5,Hilton Garden Inn Chicago Downtown Riverwalk,66 East Wacker Place| Chicago| IL| 60601
It was great,Jul 25| 2021,5,Hilton Garden Inn Chicago Downtown Riverwalk,66 East Wacker Place| Chicago| IL| 60601
Front desk staff was so friendly! Fast elevators. Great Room!,Jul 25| 2021,5,Hilton Garden Inn Chicago Downtown Riverwalk,66 East Wacker Place| Chicago| IL| 60601
Wonderful staff that’s always helpful and courteous. Location of hotel is perfect! You’re next to the river and shopping. Will definitely be staying there again!,Jul 28| 2021,5,Hilton Garden Inn Chicago Downtown Riverwalk,66 East Wacker Place| Chicago| IL| 60601
C,Jul 28| 2021,5,Hilton Garden Inn Chicago Downtown Riverwalk,66 East Wacker Place| Chicago| IL| 60601
Great hotel. Excellent staff. Wonderful experience.,Jul 28| 2021,5,Hilton Garden Inn Chicago Downtown Riverwalk,66 East Wacker Place| Chicago| IL| 60601
,Jul 27| 2021,5,Hilton Garden Inn Chicago Downtown Riverwalk,66 East Wacker Place| Chicago| IL| 60601
We stayed in room 808| immediately after we arrived I called down to ask about ANY other  room with any view besides alley-like area and men working| I was told there was nothing on all 25  floors… the room smelled musty when the air was at a comfortable 70-72| when air was running between 68-69 it was freezing but didn’t smell as bad. The bathroom had a horrible high pitched ringing sound constantly… may have been pipes. No breakfast served.. only grab and go| staff was good not overly helpful. Overall it was fine. Won’t stay there again.,Jul 27| 2021,2,Hilton Garden Inn Chicago Downtown Riverwalk,66 East Wacker Place| Chicago| IL| 60601
It was close to the office.,Jul 27| 2021,5,Hilton Garden Inn Chicago Downtown Riverwalk,66 East Wacker Place| Chicago| IL| 60601
The staff were very kind!,Jul 25| 2021,4,Hilton Garden Inn Chicago Downtown Riverwalk,66 East Wacker Place| Chicago| IL| 60601
,Jul 25| 2021,5,Hilton Garden Inn Chicago Downtown Riverwalk,66 East Wacker Place| Chicago| IL| 60601
It was great,Jul 25| 2021,5,Hilton Garden Inn Chicago Downtown Riverwalk,66 East Wacker Place| Chicago| IL| 60601
Front desk staff was so friendly! Fast elevators. Great Room!,Jul 25| 2021,5,Hilton Garden Inn Chicago Downtown Riverwalk,66 East Wacker Place| Chicago| IL| 60601
Excellent service| very clean and fast elevators.  Having to park offsite is not ideal| but the staff was very helpful with that.,Jul 21| 2021,4,Hilton Garden Inn Chicago Downtown Riverwalk,66 East Wacker Place| Chicago| IL| 60601
It was fine. We thought the bed was uncomfortable but that ms opinion based,Jul 21| 2021,4,Hilton Garden Inn Chicago Downtown Riverwalk,66 East Wacker Place| Chicago| IL| 60601
The only con was parking,Jul 21| 2021,5,Hilton Garden Inn Chicago Downtown Riverwalk,66 East Wacker Place| Chicago| IL| 60601
It was rad,Jul 20| 2021,5,Hilton Garden Inn Chicago Downtown Riverwalk,66 East Wacker Place| Chicago| IL| 60601
The property is central to almost everything. That made planning a bit easier. Parking was very expensive and the closest I was able to find was farther than I would have liked and in a not so pleasant area.,Jul 20| 2021,4,Hilton Garden Inn Chicago Downtown Riverwalk,66 East Wacker Place| Chicago| IL| 60601
,Jul 20| 2021,4,Hilton Garden Inn Chicago Downtown Riverwalk,66 East Wacker Place| Chicago| IL| 60601
,Jul 19| 2021,5,Hilton Garden Inn Chicago Downtown Riverwalk,66 East Wacker Place| Chicago| IL| 60601
Despite booking 3 weeks in advance| the front desk had no record of my reservation. As a result check in was quite lengthy| but in the end they honored the hotels.com rate even though they couldn't find my reservation. Hotel room was clean & comfortable. Doors are paper thin though so hallway noise was easily heard. Fortunately the guests were considerate.,Jul 19| 2021,4,Hilton Garden Inn Chicago Downtown Riverwalk,66 East Wacker Place| Chicago| IL| 60601
Nice| clean hotel with comfy beds. The front desk staff| Julia and Jonathan| were both exceptional! Anything I needed or any question I had| they were there to help. Great stay!!!,Jul 19| 2021,5,Hilton Garden Inn Chicago Downtown Riverwalk,66 East Wacker Place| Chicago| IL| 60601
The hotel is in a great location! The staff was phenomenal!! Very friendly and accommodating| especially when we left something in our room after checking out! They went above and beyond!!,Jul 18| 2021,5,Hilton Garden Inn Chicago Downtown Riverwalk,66 East Wacker Place| Chicago| IL| 60601
Excellent service| very clean and fast elevators.  Having to park offsite is not ideal| but the staff was very helpful with that.,Jul 21| 2021,4,Hilton Garden Inn Chicago Downtown Riverwalk,66 East Wacker Place| Chicago| IL| 60601
It was fine. We thought the bed was uncomfortable but that ms opinion based,Jul 21| 2021,4,Hilton Garden Inn Chicago Downtown Riverwalk,66 East Wacker Place| Chicago| IL| 60601
The only con was parking,Jul 21| 2021,5,Hilton Garden Inn Chicago Downtown Riverwalk,66 East Wacker Place| Chicago| IL| 60601
It was rad,Jul 20| 2021,5,Hilton Garden Inn Chicago Downtown Riverwalk,66 East Wacker Place| Chicago| IL| 60601
The property is central to almost everything. That made planning a bit easier. Parking was very expensive and the closest I was able to find was farther than I would have liked and in a not so pleasant area.,Jul 20| 2021,4,Hilton Garden Inn Chicago Downtown Riverwalk,66 East Wacker Place| Chicago| IL| 60601
,Jul 20| 2021,4,Hilton Garden Inn Chicago Downtown Riverwalk,66 East Wacker Place| Chicago| IL| 60601
,Jul 19| 2021,5,Hilton Garden Inn Chicago Downtown Riverwalk,66 East Wacker Place| Chicago| IL| 60601
Despite booking 3 weeks in advance| the front desk had no record of my reservation. As a result check in was quite lengthy| but in the end they honored the hotels.com rate even though they couldn't find my reservation. Hotel room was clean & comfortable. Doors are paper thin though so hallway noise was easily heard. Fortunately the guests were considerate.,Jul 19| 2021,4,Hilton Garden Inn Chicago Downtown Riverwalk,66 East Wacker Place| Chicago| IL| 60601
Nice| clean hotel with comfy beds. The front desk staff| Julia and Jonathan| were both exceptional! Anything I needed or any question I had| they were there to help. Great stay!!!,Jul 19| 2021,5,Hilton Garden Inn Chicago Downtown Riverwalk,66 East Wacker Place| Chicago| IL| 60601
The hotel is in a great location! The staff was phenomenal!! Very friendly and accommodating| especially when we left something in our room after checking out! They went above and beyond!!,Jul 18| 2021,5,Hilton Garden Inn Chicago Downtown Riverwalk,66 East Wacker Place| Chicago| IL| 60601
Great location. Clean and comfortable rooms. Wish there were regular sheets vs only a duvet— too hot| then cold| then hot. Lack of onsite parking was sort of inconvenient.,Jul 15| 2021,4,Hilton Garden Inn Chicago Downtown Riverwalk,66 East Wacker Place| Chicago| IL| 60601
,Jul 14| 2021,5,Hilton Garden Inn Chicago Downtown Riverwalk,66 East Wacker Place| Chicago| IL| 60601
Check in process was quick and easy. Service was efficient. It was quiet at night!,Jul 14| 2021,5,Hilton Garden Inn Chicago Downtown Riverwalk,66 East Wacker Place| Chicago| IL| 60601
The location is close to attractions and more importantly bus and train stations.  We were able to explore Chicagoland and its neighborhoods as well as the downtown area.  The staff are wonderful.,Jul 14| 2021,4,Hilton Garden Inn Chicago Downtown Riverwalk,66 East Wacker Place| Chicago| IL| 60601
The hotel staff were customer friendly & helped with everything we needed. Very clean. I would recommend this hotel & stay there again.,Jul 14| 2021,5,Hilton Garden Inn Chicago Downtown Riverwalk,66 East Wacker Place| Chicago| IL| 60601
excellent location| great staff| clean facilities!,Jul 13| 2021,5,Hilton Garden Inn Chicago Downtown Riverwalk,66 East Wacker Place| Chicago| IL| 60601
The location was excellent and within walking proximity to many wonderful restaurants and activities in downtown Chicago.  The hotel was very clean| quiet| and comfortable.  Only thing that was disappointing was that there was no hot breakfast available| which is what we had paid extra for.  The entire restaurant area was closed!!!  We did receive $20 in pantry vouchers per day| which was fine| however| we would have much preferred breakfast.,Jul 13| 2021,5,Hilton Garden Inn Chicago Downtown Riverwalk,66 East Wacker Place| Chicago| IL| 60601
,Jul 13| 2021,3,Hilton Garden Inn Chicago Downtown Riverwalk,66 East Wacker Place| Chicago| IL| 60601
Staff was amazing. Room were cleaned upon arrival. Comfortable beds. I will definitely be back and recommend this hotel to others!,Jul 13| 2021,5,Hilton Garden Inn Chicago Downtown Riverwalk,66 East Wacker Place| Chicago| IL| 60601
,Jul 12| 2021,4,Hilton Garden Inn Chicago Downtown Riverwalk,66 East Wacker Place| Chicago| IL| 60601
Great location. Clean and comfortable rooms. Wish there were regular sheets vs only a duvet— too hot| then cold| then hot. Lack of onsite parking was sort of inconvenient.,Jul 15| 2021,4,Hilton Garden Inn Chicago Downtown Riverwalk,66 East Wacker Place| Chicago| IL| 60601
,Jul 14| 2021,5,Hilton Garden Inn Chicago Downtown Riverwalk,66 East Wacker Place| Chicago| IL| 60601
Check in process was quick and easy. Service was efficient. It was quiet at night!,Jul 14| 2021,5,Hilton Garden Inn Chicago Downtown Riverwalk,66 East Wacker Place| Chicago| IL| 60601
The location is close to attractions and more importantly bus and train stations.  We were able to explore Chicagoland and its neighborhoods as well as the downtown area.  The staff are wonderful.,Jul 14| 2021,4,Hilton Garden Inn Chicago Downtown Riverwalk,66 East Wacker Place| Chicago| IL| 60601
The hotel staff were customer friendly & helped with everything we needed. Very clean. I would recommend this hotel & stay there again.,Jul 14| 2021,5,Hilton Garden Inn Chicago Downtown Riverwalk,66 East Wacker Place| Chicago| IL| 60601
excellent location| great staff| clean facilities!,Jul 13| 2021,5,Hilton Garden Inn Chicago Downtown Riverwalk,66 East Wacker Place| Chicago| IL| 60601
The location was excellent and within walking proximity to many wonderful restaurants and activities in downtown Chicago.  The hotel was very clean| quiet| and comfortable.  Only thing that was disappointing was that there was no hot breakfast available| which is what we had paid extra for.  The entire restaurant area was closed!!!  We did receive $20 in pantry vouchers per day| which was fine| however| we would have much preferred breakfast.,Jul 13| 2021,5,Hilton Garden Inn Chicago Downtown Riverwalk,66 East Wacker Place| Chicago| IL| 60601
,Jul 13| 2021,3,Hilton Garden Inn Chicago Downtown Riverwalk,66 East Wacker Place| Chicago| IL| 60601
Staff was amazing. Room were cleaned upon arrival. Comfortable beds. I will definitely be back and recommend this hotel to others!,Jul 13| 2021,5,Hilton Garden Inn Chicago Downtown Riverwalk,66 East Wacker Place| Chicago| IL| 60601
,Jul 12| 2021,4,Hilton Garden Inn Chicago Downtown Riverwalk,66 East Wacker Place| Chicago| IL| 60601
,Jul 11| 2021,5,Hilton Garden Inn Chicago Downtown Riverwalk,66 East Wacker Place| Chicago| IL| 60601
We stayed here over the 4th of July weekend. I was the absolute perfect location. It was close to everything. Walking distance to restaurants| the river| and all of the activities we had planned. It was the best! I would definitely stay here again.,Jul 10| 2021,5,Hilton Garden Inn Chicago Downtown Riverwalk,66 East Wacker Place| Chicago| IL| 60601
The staff was very nice and the hotel was very clean,Jul 10| 2021,5,Hilton Garden Inn Chicago Downtown Riverwalk,66 East Wacker Place| Chicago| IL| 60601
The property was nice and clean. Overall very pleased. My only issue was that I specifically reserved this hotel for the free breakfast. I was traveling with my 3 children and this was an important factor in choosing a hotel. Paying a little more for this was worth Shortly before,Jul 9| 2021,4,Hilton Garden Inn Chicago Downtown Riverwalk,66 East Wacker Place| Chicago| IL| 60601
We booked over 20 rooms and our stay was amazing!  The GM Kevin was very accomodating and hepful in every way!  I highly recommend this hotel.  It was very clean and had great Staff!,Jul 8| 2021,5,Hilton Garden Inn Chicago Downtown Riverwalk,66 East Wacker Place| Chicago| IL| 60601
The staff was SUPER nice and helpful. The rooms were very comfortable and nice. You didn't feel cramped in the room. Also| the hotel is perfectly located.,Jul 7| 2021,5,Hilton Garden Inn Chicago Downtown Riverwalk,66 East Wacker Place| Chicago| IL| 60601
Excellent beds and linens; Well-organized room. Very nice staff - and props to the housekeeping staff who were always kind while having to share an elevator with guests.,Jul 7| 2021,5,Hilton Garden Inn Chicago Downtown Riverwalk,66 East Wacker Place| Chicago| IL| 60601
,Jul 7| 2021,1,Hilton Garden Inn Chicago Downtown Riverwalk,66 East Wacker Place| Chicago| IL| 60601
Overall this is a nice hotel.  I have stayed here before.  I had a couple of issues.  First of all| you had to schedule to have your room cleaned each day.  Maybe I'm old school| but this should be a given. 2nd| I was charged $25 when I arrived 5 hours before the 4 PM check in.  However| when I checked out 5 hours before the check out time| no one offered me a $25 credit.  Double standard.,Jul 6| 2021,4,Hilton Garden Inn Chicago Downtown Riverwalk,66 East Wacker Place| Chicago| IL| 60601
,Jul 6| 2021,4,Hilton Garden Inn Chicago Downtown Riverwalk,66 East Wacker Place| Chicago| IL| 60601
,Jul 11| 2021,5,Hilton Garden Inn Chicago Downtown Riverwalk,66 East Wacker Place| Chicago| IL| 60601
We stayed here over the 4th of July weekend. I was the absolute perfect location. It was close to everything. Walking distance to restaurants| the river| and all of the activities we had planned. It was the best! I would definitely stay here again.,Jul 10| 2021,5,Hilton Garden Inn Chicago Downtown Riverwalk,66 East Wacker Place| Chicago| IL| 60601
The staff was very nice and the hotel was very clean,Jul 10| 2021,5,Hilton Garden Inn Chicago Downtown Riverwalk,66 East Wacker Place| Chicago| IL| 60601
