review,date,rating,name, address
It was a great stay. This hotel is in a very convenient area for our stay. The subway is steps away down the street. Parking was tricky though we used a lot on the next block over. It was not bad $60 for three days. We took the subway too get around the city. It was our first time and once we learned the routes we were good. Train N was our friend took us too Times Square and Coney Island.,Jul 19| 2021,5,Home2 Suites by Hilton NY Long Island City/Manhattan View,39-06 30th St.| Long Island City| NY| 11101
The man at the front desk was amazing. Helped us with a situation and was always courteous.,Jul 19| 2021,5,Home2 Suites by Hilton NY Long Island City/Manhattan View,39-06 30th St.| Long Island City| NY| 11101
,Jul 15| 2021,4,Home2 Suites by Hilton NY Long Island City/Manhattan View,39-06 30th St.| Long Island City| NY| 11101
I didn't like the fact that bathrooms do not have a locking system. Especially in my situation of staying with the kids..This is a basic necessity that needs to be fixed ASAP. I also heard another family complain.,Jun 29| 2021,3,Home2 Suites by Hilton NY Long Island City/Manhattan View,39-06 30th St.| Long Island City| NY| 11101
,Jun 28| 2021,5,Home2 Suites by Hilton NY Long Island City/Manhattan View,39-06 30th St.| Long Island City| NY| 11101
I did not like how the shower was not that clean. The hotel didn’t have enough parking either.,Jun 28| 2021,3,Home2 Suites by Hilton NY Long Island City/Manhattan View,39-06 30th St.| Long Island City| NY| 11101
This was literally the worst check in experience I've ever had. They only had 1 person at the desk checking people in and the line was out the door when i arrived at 9 pm. The lobby was unruly and loud.  Backing up a bit| when I arrived I had no where to park my car as it is street parking surrounding the hotel only with a tiny lot that holds maybe 15 cars and costs 30 dollars a day! They really need to make the parking situation clear on their website so people know.  Its a hassle.  The lot is not close to the front door so even when you pull your car in you have to walk far with your luggage to check in and make several trips.  None of the staff help.  They do have luggage carts but they were all in use.  Also you have to leave your key with the desk if you use their parking because the lot is so tiny that they frequently have to move cars and play tetris to last let people out and in.  Also plan ahead so you don't need to leave after 10 pm or overnight if you park with them because they block you in with other cars and get an attitude when you need to leave.  The room was filthy when i arrived|  i cleaned it myself my first night there.  I asked for freshly washed bedding as well as there was an odor on my spread and pillows.  The shower didn't drain properly so every time I showered there was standing water.  The breakfast is basic.. microwavable sandwiches|  waffles| and cereal... big whoop.  Coffee is good and available 24 7. They have a small shop at the desk.,Jun 28| 2021,3,Home2 Suites by Hilton NY Long Island City/Manhattan View,39-06 30th St.| Long Island City| NY| 11101
Nice hotel| nice rooms| breakfast included I would stay again,Jun 27| 2021,4,Home2 Suites by Hilton NY Long Island City/Manhattan View,39-06 30th St.| Long Island City| NY| 11101
My experience was lovely. I would come back soon it was very clean and the employees were very nice.,Jun 27| 2021,5,Home2 Suites by Hilton NY Long Island City/Manhattan View,39-06 30th St.| Long Island City| NY| 11101
,Jun 26| 2021,5,Home2 Suites by Hilton NY Long Island City/Manhattan View,39-06 30th St.| Long Island City| NY| 11101
,Jun 26| 2021,4,Home2 Suites by Hilton NY Long Island City/Manhattan View,39-06 30th St.| Long Island City| NY| 11101
I wish it had parking but it was closed.,Jun 20| 2021,4,Home2 Suites by Hilton NY Long Island City/Manhattan View,39-06 30th St.| Long Island City| NY| 11101
The front-desk workers and cleaners were pleasantly efficient and the hotel service and amenities exceeded my expectations. Many grocery store and restaurants options are available around just a few blocks away from the hotel. Me and my friends really enjoyed our stay and will definitely be back!,Jun 20| 2021,5,Home2 Suites by Hilton NY Long Island City/Manhattan View,39-06 30th St.| Long Island City| NY| 11101
I didn't like the fact that bathrooms do not have a locking system. Especially in my situation of staying with the kids..This is a basic necessity that needs to be fixed ASAP. I also heard another family complain.,Jun 29| 2021,3,Home2 Suites by Hilton NY Long Island City/Manhattan View,39-06 30th St.| Long Island City| NY| 11101
,Jun 28| 2021,5,Home2 Suites by Hilton NY Long Island City/Manhattan View,39-06 30th St.| Long Island City| NY| 11101
I did not like how the shower was not that clean. The hotel didn’t have enough parking either.,Jun 28| 2021,3,Home2 Suites by Hilton NY Long Island City/Manhattan View,39-06 30th St.| Long Island City| NY| 11101
This was literally the worst check in experience I've ever had. They only had 1 person at the desk checking people in and the line was out the door when i arrived at 9 pm. The lobby was unruly and loud.  Backing up a bit| when I arrived I had no where to park my car as it is street parking surrounding the hotel only with a tiny lot that holds maybe 15 cars and costs 30 dollars a day! They really need to make the parking situation clear on their website so people know.  Its a hassle.  The lot is not close to the front door so even when you pull your car in you have to walk far with your luggage to check in and make several trips.  None of the staff help.  They do have luggage carts but they were all in use.  Also you have to leave your key with the desk if you use their parking because the lot is so tiny that they frequently have to move cars and play tetris to last let people out and in.  Also plan ahead so you don't need to leave after 10 pm or overnight if you park with them because they block you in with other cars and get an attitude when you need to leave.  The room was filthy when i arrived|  i cleaned it myself my first night there.  I asked for freshly washed bedding as well as there was an odor on my spread and pillows.  The shower didn't drain properly so every time I showered there was standing water.  The breakfast is basic.. microwavable sandwiches|  waffles| and cereal... big whoop.  Coffee is good and available 24 7. They have a small shop at the desk.,Jun 28| 2021,3,Home2 Suites by Hilton NY Long Island City/Manhattan View,39-06 30th St.| Long Island City| NY| 11101
Nice hotel| nice rooms| breakfast included I would stay again,Jun 27| 2021,4,Home2 Suites by Hilton NY Long Island City/Manhattan View,39-06 30th St.| Long Island City| NY| 11101
My experience was lovely. I would come back soon it was very clean and the employees were very nice.,Jun 27| 2021,5,Home2 Suites by Hilton NY Long Island City/Manhattan View,39-06 30th St.| Long Island City| NY| 11101
,Jun 26| 2021,5,Home2 Suites by Hilton NY Long Island City/Manhattan View,39-06 30th St.| Long Island City| NY| 11101
,Jun 26| 2021,4,Home2 Suites by Hilton NY Long Island City/Manhattan View,39-06 30th St.| Long Island City| NY| 11101
I wish it had parking but it was closed.,Jun 20| 2021,4,Home2 Suites by Hilton NY Long Island City/Manhattan View,39-06 30th St.| Long Island City| NY| 11101
The front-desk workers and cleaners were pleasantly efficient and the hotel service and amenities exceeded my expectations. Many grocery store and restaurants options are available around just a few blocks away from the hotel. Me and my friends really enjoyed our stay and will definitely be back!,Jun 20| 2021,5,Home2 Suites by Hilton NY Long Island City/Manhattan View,39-06 30th St.| Long Island City| NY| 11101
,Jun 7| 2021,5,Home2 Suites by Hilton NY Long Island City/Manhattan View,39-06 30th St.| Long Island City| NY| 11101
I love everything| but when I see the breakfast open| was wonderful!!!,Jun 6| 2021,5,Home2 Suites by Hilton NY Long Island City/Manhattan View,39-06 30th St.| Long Island City| NY| 11101
,Jun 4| 2021,5,Home2 Suites by Hilton NY Long Island City/Manhattan View,39-06 30th St.| Long Island City| NY| 11101
Easy check In | everything was clean and friendly staff,Jun 3| 2021,5,Home2 Suites by Hilton NY Long Island City/Manhattan View,39-06 30th St.| Long Island City| NY| 11101
,Jun 2| 2021,5,Home2 Suites by Hilton NY Long Island City/Manhattan View,39-06 30th St.| Long Island City| NY| 11101
The service was excellent,Jun 2| 2021,5,Home2 Suites by Hilton NY Long Island City/Manhattan View,39-06 30th St.| Long Island City| NY| 11101
,Jun 2| 2021,5,Home2 Suites by Hilton NY Long Island City/Manhattan View,39-06 30th St.| Long Island City| NY| 11101
,May 31| 2021,5,Home2 Suites by Hilton NY Long Island City/Manhattan View,39-06 30th St.| Long Island City| NY| 11101
,May 31| 2021,4,Home2 Suites by Hilton NY Long Island City/Manhattan View,39-06 30th St.| Long Island City| NY| 11101
The front desk was incredibly friendly and helped make our stay special. Thank you!,May 31| 2021,5,Home2 Suites by Hilton NY Long Island City/Manhattan View,39-06 30th St.| Long Island City| NY| 11101
,Jun 7| 2021,5,Home2 Suites by Hilton NY Long Island City/Manhattan View,39-06 30th St.| Long Island City| NY| 11101
I love everything| but when I see the breakfast open| was wonderful!!!,Jun 6| 2021,5,Home2 Suites by Hilton NY Long Island City/Manhattan View,39-06 30th St.| Long Island City| NY| 11101
,Jun 4| 2021,5,Home2 Suites by Hilton NY Long Island City/Manhattan View,39-06 30th St.| Long Island City| NY| 11101
Easy check In | everything was clean and friendly staff,Jun 3| 2021,5,Home2 Suites by Hilton NY Long Island City/Manhattan View,39-06 30th St.| Long Island City| NY| 11101
,Jun 2| 2021,5,Home2 Suites by Hilton NY Long Island City/Manhattan View,39-06 30th St.| Long Island City| NY| 11101
The service was excellent,Jun 2| 2021,5,Home2 Suites by Hilton NY Long Island City/Manhattan View,39-06 30th St.| Long Island City| NY| 11101
,Jun 2| 2021,5,Home2 Suites by Hilton NY Long Island City/Manhattan View,39-06 30th St.| Long Island City| NY| 11101
,May 31| 2021,5,Home2 Suites by Hilton NY Long Island City/Manhattan View,39-06 30th St.| Long Island City| NY| 11101
,May 31| 2021,4,Home2 Suites by Hilton NY Long Island City/Manhattan View,39-06 30th St.| Long Island City| NY| 11101
The front desk was incredibly friendly and helped make our stay special. Thank you!,May 31| 2021,5,Home2 Suites by Hilton NY Long Island City/Manhattan View,39-06 30th St.| Long Island City| NY| 11101
Our stay was excellent as usual. The room was quiet and comfortable.,Apr 28| 2021,5,Home2 Suites by Hilton NY Long Island City/Manhattan View,39-06 30th St.| Long Island City| NY| 11101
We always try to book at this hotel is very spacious and clean I’ve been here a couple of times as a mini stay cation. Will def go back,Apr 27| 2021,5,Home2 Suites by Hilton NY Long Island City/Manhattan View,39-06 30th St.| Long Island City| NY| 11101
I wish they gave some complementary water while staying at the hotel. Especially since we are in a covid crisis. Other than that it was great,Apr 18| 2021,5,Home2 Suites by Hilton NY Long Island City/Manhattan View,39-06 30th St.| Long Island City| NY| 11101
,Apr 13| 2021,5,Home2 Suites by Hilton NY Long Island City/Manhattan View,39-06 30th St.| Long Island City| NY| 11101
,Apr 13| 2021,5,Home2 Suites by Hilton NY Long Island City/Manhattan View,39-06 30th St.| Long Island City| NY| 11101
Stayed here many times. It’s always nice. Good breakfast| clean rooms. Close to train.,Apr 6| 2021,5,Home2 Suites by Hilton NY Long Island City/Manhattan View,39-06 30th St.| Long Island City| NY| 11101
Free parking is also available on the street.  Close to midtown Manhattan. Great place to stay with family yet very sound proof.,Apr 4| 2021,5,Home2 Suites by Hilton NY Long Island City/Manhattan View,39-06 30th St.| Long Island City| NY| 11101
,Apr 4| 2021,5,Home2 Suites by Hilton NY Long Island City/Manhattan View,39-06 30th St.| Long Island City| NY| 11101
,Mar 29| 2021,5,Home2 Suites by Hilton NY Long Island City/Manhattan View,39-06 30th St.| Long Island City| NY| 11101
,Mar 29| 2021,1,Home2 Suites by Hilton NY Long Island City/Manhattan View,39-06 30th St.| Long Island City| NY| 11101
Our stay was excellent as usual. The room was quiet and comfortable.,Apr 28| 2021,5,Home2 Suites by Hilton NY Long Island City/Manhattan View,39-06 30th St.| Long Island City| NY| 11101
We always try to book at this hotel is very spacious and clean I’ve been here a couple of times as a mini stay cation. Will def go back,Apr 27| 2021,5,Home2 Suites by Hilton NY Long Island City/Manhattan View,39-06 30th St.| Long Island City| NY| 11101
I wish they gave some complementary water while staying at the hotel. Especially since we are in a covid crisis. Other than that it was great,Apr 18| 2021,5,Home2 Suites by Hilton NY Long Island City/Manhattan View,39-06 30th St.| Long Island City| NY| 11101
,Apr 13| 2021,5,Home2 Suites by Hilton NY Long Island City/Manhattan View,39-06 30th St.| Long Island City| NY| 11101
,Apr 13| 2021,5,Home2 Suites by Hilton NY Long Island City/Manhattan View,39-06 30th St.| Long Island City| NY| 11101
Stayed here many times. It’s always nice. Good breakfast| clean rooms. Close to train.,Apr 6| 2021,5,Home2 Suites by Hilton NY Long Island City/Manhattan View,39-06 30th St.| Long Island City| NY| 11101
Free parking is also available on the street.  Close to midtown Manhattan. Great place to stay with family yet very sound proof.,Apr 4| 2021,5,Home2 Suites by Hilton NY Long Island City/Manhattan View,39-06 30th St.| Long Island City| NY| 11101
,Apr 4| 2021,5,Home2 Suites by Hilton NY Long Island City/Manhattan View,39-06 30th St.| Long Island City| NY| 11101
,Mar 29| 2021,5,Home2 Suites by Hilton NY Long Island City/Manhattan View,39-06 30th St.| Long Island City| NY| 11101
,Mar 29| 2021,1,Home2 Suites by Hilton NY Long Island City/Manhattan View,39-06 30th St.| Long Island City| NY| 11101
The hotel was lovely. The only thing I would change is the queen beds don’t seem like queens more like a full size. Also the floors are way too slippery.I almost got jacked up a few times lol.,Feb 21| 2021,4,Home2 Suites by Hilton NY Long Island City/Manhattan View,39-06 30th St.| Long Island City| NY| 11101
,Feb 20| 2021,4,Home2 Suites by Hilton NY Long Island City/Manhattan View,39-06 30th St.| Long Island City| NY| 11101
,Feb 17| 2021,5,Home2 Suites by Hilton NY Long Island City/Manhattan View,39-06 30th St.| Long Island City| NY| 11101
,Feb 16| 2021,5,Home2 Suites by Hilton NY Long Island City/Manhattan View,39-06 30th St.| Long Island City| NY| 11101
Very disappointing. I have visit this hotel on several occasions. My partner and I are business travelers and From the first time to now  this hotel has  360• turn from 4 stars down to 1 star. This hotel is overrated and overpriced on hotels.com conditions are noticeably bad| amenities  look old and worn out. Bed sheets| towels do not look fresh clean| smelled like cooking oil. This is very unfortunate. Won’t visit again.,Feb 16| 2021,1,Home2 Suites by Hilton NY Long Island City/Manhattan View,39-06 30th St.| Long Island City| NY| 11101
,Feb 16| 2021,5,Home2 Suites by Hilton NY Long Island City/Manhattan View,39-06 30th St.| Long Island City| NY| 11101
The room was breaking down| all day and night the elevator made noises and i can hear it from the room,Feb 15| 2021,1,Home2 Suites by Hilton NY Long Island City/Manhattan View,39-06 30th St.| Long Island City| NY| 11101
,Feb 15| 2021,5,Home2 Suites by Hilton NY Long Island City/Manhattan View,39-06 30th St.| Long Island City| NY| 11101
Our room was spotless clean! I was amazed at how clean everything was. I was greeted by Mara| who was super friendly and continued to ask if everything was good. We had an issue with the remote on the tv| but Enzo took care of the problem. There was a pizza/restaurant to get anything 1/2 block away. The room had everything! Dishwasher | coffeemaker| microwave| all utensils| dishes| cups completely sanitized. Halls/elevators immaculate. Breakfast was fresh and good. Coffee in the lobby 24 hours free. I am 68 and lived in NY my whole life. I don't care if I am now visiting anywhere in NY| This is where I will stay! With the corona virus rampant| we felt 100% safe. Thank You Mara and Enzo for a fantastic stay! I have never been in a Hotel that was as clean as this everywhere! We have made this our favorite place to stay We had such a great time and didn't worry about anything. Look| I don't usually write reviews unless it was terrible| but We could not find anything wrong with place. We Love it! We Love it! Thank you for a great stay. See you soon!,Feb 15| 2021,5,Home2 Suites by Hilton NY Long Island City/Manhattan View,39-06 30th St.| Long Island City| NY| 11101
,Feb 15| 2021,5,Home2 Suites by Hilton NY Long Island City/Manhattan View,39-06 30th St.| Long Island City| NY| 11101
The hotel was lovely. The only thing I would change is the queen beds don’t seem like queens more like a full size. Also the floors are way too slippery.I almost got jacked up a few times lol.,Feb 21| 2021,4,Home2 Suites by Hilton NY Long Island City/Manhattan View,39-06 30th St.| Long Island City| NY| 11101
,Feb 20| 2021,4,Home2 Suites by Hilton NY Long Island City/Manhattan View,39-06 30th St.| Long Island City| NY| 11101
,Feb 17| 2021,5,Home2 Suites by Hilton NY Long Island City/Manhattan View,39-06 30th St.| Long Island City| NY| 11101
,Feb 16| 2021,5,Home2 Suites by Hilton NY Long Island City/Manhattan View,39-06 30th St.| Long Island City| NY| 11101
Very disappointing. I have visit this hotel on several occasions. My partner and I are business travelers and From the first time to now  this hotel has  360• turn from 4 stars down to 1 star. This hotel is overrated and overpriced on hotels.com conditions are noticeably bad| amenities  look old and worn out. Bed sheets| towels do not look fresh clean| smelled like cooking oil. This is very unfortunate. Won’t visit again.,Feb 16| 2021,1,Home2 Suites by Hilton NY Long Island City/Manhattan View,39-06 30th St.| Long Island City| NY| 11101
,Feb 16| 2021,5,Home2 Suites by Hilton NY Long Island City/Manhattan View,39-06 30th St.| Long Island City| NY| 11101
The room was breaking down| all day and night the elevator made noises and i can hear it from the room,Feb 15| 2021,1,Home2 Suites by Hilton NY Long Island City/Manhattan View,39-06 30th St.| Long Island City| NY| 11101
,Feb 15| 2021,5,Home2 Suites by Hilton NY Long Island City/Manhattan View,39-06 30th St.| Long Island City| NY| 11101
Our room was spotless clean! I was amazed at how clean everything was. I was greeted by Mara| who was super friendly and continued to ask if everything was good. We had an issue with the remote on the tv| but Enzo took care of the problem. There was a pizza/restaurant to get anything 1/2 block away. The room had everything! Dishwasher | coffeemaker| microwave| all utensils| dishes| cups completely sanitized. Halls/elevators immaculate. Breakfast was fresh and good. Coffee in the lobby 24 hours free. I am 68 and lived in NY my whole life. I don't care if I am now visiting anywhere in NY| This is where I will stay! With the corona virus rampant| we felt 100% safe. Thank You Mara and Enzo for a fantastic stay! I have never been in a Hotel that was as clean as this everywhere! We have made this our favorite place to stay We had such a great time and didn't worry about anything. Look| I don't usually write reviews unless it was terrible| but We could not find anything wrong with place. We Love it! We Love it! Thank you for a great stay. See you soon!,Feb 15| 2021,5,Home2 Suites by Hilton NY Long Island City/Manhattan View,39-06 30th St.| Long Island City| NY| 11101
,Feb 15| 2021,5,Home2 Suites by Hilton NY Long Island City/Manhattan View,39-06 30th St.| Long Island City| NY| 11101
It was clean|but only issue was while checking in they took forever.,Jan 31| 2021,4,Home2 Suites by Hilton NY Long Island City/Manhattan View,39-06 30th St.| Long Island City| NY| 11101
The rooms are good sized and that's not normal for NYC or  near the city. Area is failing due to the virus| but all food choices will deliver.,Jan 31| 2021,4,Home2 Suites by Hilton NY Long Island City/Manhattan View,39-06 30th St.| Long Island City| NY| 11101
Spacious rooms and close to public transportation| train lines.,Jan 30| 2021,5,Home2 Suites by Hilton NY Long Island City/Manhattan View,39-06 30th St.| Long Island City| NY| 11101
,Jan 24| 2021,5,Home2 Suites by Hilton NY Long Island City/Manhattan View,39-06 30th St.| Long Island City| NY| 11101
,Jan 24| 2021,5,Home2 Suites by Hilton NY Long Island City/Manhattan View,39-06 30th St.| Long Island City| NY| 11101
FOR $30 PARKING IS NOT GREAT. WITH THE LIMITED SPACES PARKING SHOULD BE INCLUDED OR DEFINITELY NOT $30 A NIGHT,Jan 21| 2021,5,Home2 Suites by Hilton NY Long Island City/Manhattan View,39-06 30th St.| Long Island City| NY| 11101
,Jan 21| 2021,3,Home2 Suites by Hilton NY Long Island City/Manhattan View,39-06 30th St.| Long Island City| NY| 11101
Not very professional not helpful in parking our vehicle. Someone actually said to us while we tried parking in the place suggested icon parking that we should cancel our reservations. We have already been registered guests & only tried parking the vehicle at this point....Only to be looking for street parking & get a ticket the following day....Great.,Jan 19| 2021,3,Home2 Suites by Hilton NY Long Island City/Manhattan View,39-06 30th St.| Long Island City| NY| 11101
Very friendly| accommodating staff. Good location for where I needed to get to. Breakfast in the morning (prepackaged).,Jan 17| 2021,5,Home2 Suites by Hilton NY Long Island City/Manhattan View,39-06 30th St.| Long Island City| NY| 11101
,Jan 17| 2021,5,Home2 Suites by Hilton NY Long Island City/Manhattan View,39-06 30th St.| Long Island City| NY| 11101
It was clean|but only issue was while checking in they took forever.,Jan 31| 2021,4,Home2 Suites by Hilton NY Long Island City/Manhattan View,39-06 30th St.| Long Island City| NY| 11101
The rooms are good sized and that's not normal for NYC or  near the city. Area is failing due to the virus| but all food choices will deliver.,Jan 31| 2021,4,Home2 Suites by Hilton NY Long Island City/Manhattan View,39-06 30th St.| Long Island City| NY| 11101
Spacious rooms and close to public transportation| train lines.,Jan 30| 2021,5,Home2 Suites by Hilton NY Long Island City/Manhattan View,39-06 30th St.| Long Island City| NY| 11101
,Jan 24| 2021,5,Home2 Suites by Hilton NY Long Island City/Manhattan View,39-06 30th St.| Long Island City| NY| 11101
,Jan 24| 2021,5,Home2 Suites by Hilton NY Long Island City/Manhattan View,39-06 30th St.| Long Island City| NY| 11101
FOR $30 PARKING IS NOT GREAT. WITH THE LIMITED SPACES PARKING SHOULD BE INCLUDED OR DEFINITELY NOT $30 A NIGHT,Jan 21| 2021,5,Home2 Suites by Hilton NY Long Island City/Manhattan View,39-06 30th St.| Long Island City| NY| 11101
,Jan 21| 2021,3,Home2 Suites by Hilton NY Long Island City/Manhattan View,39-06 30th St.| Long Island City| NY| 11101
Not very professional not helpful in parking our vehicle. Someone actually said to us while we tried parking in the place suggested icon parking that we should cancel our reservations. We have already been registered guests & only tried parking the vehicle at this point....Only to be looking for street parking & get a ticket the following day....Great.,Jan 19| 2021,3,Home2 Suites by Hilton NY Long Island City/Manhattan View,39-06 30th St.| Long Island City| NY| 11101
Very friendly| accommodating staff. Good location for where I needed to get to. Breakfast in the morning (prepackaged).,Jan 17| 2021,5,Home2 Suites by Hilton NY Long Island City/Manhattan View,39-06 30th St.| Long Island City| NY| 11101
,Jan 17| 2021,5,Home2 Suites by Hilton NY Long Island City/Manhattan View,39-06 30th St.| Long Island City| NY| 11101
Pour service |they charge you for parking | the room was duty special the bathroom| when you ask for something the girl who was in charge when I sign in was so rude  the breakfast that they serve it’s frozen sandwich’s and cereal really bad service I don’t will back again,Nov 30| 2020,1,Home2 Suites by Hilton NY Long Island City/Manhattan View,39-06 30th St.| Long Island City| NY| 11101
Very good place to stay which could stay more longer,Nov 29| 2020,5,Home2 Suites by Hilton NY Long Island City/Manhattan View,39-06 30th St.| Long Island City| NY| 11101
,Nov 23| 2020,5,Home2 Suites by Hilton NY Long Island City/Manhattan View,39-06 30th St.| Long Island City| NY| 11101
The room was nice. I really enjoyed my time there.,Nov 23| 2020,5,Home2 Suites by Hilton NY Long Island City/Manhattan View,39-06 30th St.| Long Island City| NY| 11101
Great location| easy to get to Manhattan. Pet friendly! Hotel was super clean and comfortable. In a relatively quiet area. There is free street parking if you look for it.,Nov 18| 2020,5,Home2 Suites by Hilton NY Long Island City/Manhattan View,39-06 30th St.| Long Island City| NY| 11101
,Nov 10| 2020,1,Home2 Suites by Hilton NY Long Island City/Manhattan View,39-06 30th St.| Long Island City| NY| 11101
,Nov 7| 2020,5,Home2 Suites by Hilton NY Long Island City/Manhattan View,39-06 30th St.| Long Island City| NY| 11101
The room I had was twice as big as a regular room because I took an accessibility room !Having a seperate living and sleeping area was great!,Oct 31| 2020,5,Home2 Suites by Hilton NY Long Island City/Manhattan View,39-06 30th St.| Long Island City| NY| 11101
The hotel itself was clean but the area it’s in isn’t that great. Only other complaint I’d also say about the hotel is the “queen” bed in my room didn’t really look like a queen size but was told it’s their “standard size queen”.,Oct 27| 2020,3,Home2 Suites by Hilton NY Long Island City/Manhattan View,39-06 30th St.| Long Island City| NY| 11101
,Oct 25| 2020,5,Home2 Suites by Hilton NY Long Island City/Manhattan View,39-06 30th St.| Long Island City| NY| 11101
Pour service |they charge you for parking | the room was duty special the bathroom| when you ask for something the girl who was in charge when I sign in was so rude  the breakfast that they serve it’s frozen sandwich’s and cereal really bad service I don’t will back again,Nov 30| 2020,1,Home2 Suites by Hilton NY Long Island City/Manhattan View,39-06 30th St.| Long Island City| NY| 11101
Very good place to stay which could stay more longer,Nov 29| 2020,5,Home2 Suites by Hilton NY Long Island City/Manhattan View,39-06 30th St.| Long Island City| NY| 11101
,Nov 23| 2020,5,Home2 Suites by Hilton NY Long Island City/Manhattan View,39-06 30th St.| Long Island City| NY| 11101
The room was nice. I really enjoyed my time there.,Nov 23| 2020,5,Home2 Suites by Hilton NY Long Island City/Manhattan View,39-06 30th St.| Long Island City| NY| 11101
Great location| easy to get to Manhattan. Pet friendly! Hotel was super clean and comfortable. In a relatively quiet area. There is free street parking if you look for it.,Nov 18| 2020,5,Home2 Suites by Hilton NY Long Island City/Manhattan View,39-06 30th St.| Long Island City| NY| 11101
,Nov 10| 2020,1,Home2 Suites by Hilton NY Long Island City/Manhattan View,39-06 30th St.| Long Island City| NY| 11101
