review,date,rating,name, address
Hotel was quiet| and immaculate| as far as cleanliness.Highly recommend. Staff is courteous and attentive to all requests.,Jul 12| 2021,5,Millennium Hilton New York One UN Plaza,1 United Nations Plaza| New York| NY| 10017
The view from the room and location was good. Lot of places nearby to eat out. The staff was generally nice (meets expectations). But it is an old hotel with hardly any space in the lobby. Lots of mirrors to hide the space problems (pictures on the site are deceptive). I could see ants crawling in the room| linens were oldish and bit soiled. Ratings on Expedia do not reflect reality. Maybe they invested to get the ratings improved artificially...Not sure. Would not recommend the price.,Jul 12| 2021,2,Millennium Hilton New York One UN Plaza,1 United Nations Plaza| New York| NY| 10017
Not friendly staff,Jul 11| 2021,3,Millennium Hilton New York One UN Plaza,1 United Nations Plaza| New York| NY| 10017
,Jul 7| 2021,4,Millennium Hilton New York One UN Plaza,1 United Nations Plaza| New York| NY| 10017
Грязное шумное место,Jul 6| 2021,1,Millennium Hilton New York One UN Plaza,1 United Nations Plaza| New York| NY| 10017
The rooms are nice and big. Comfortable. The staff is OK (except for one exceptional doorman). No ice available except in the store downstairs where you pay almost $5 dollars for a half a bag of small ice. Disappointing for a hotel of this category.,Jul 6| 2021,3,Millennium Hilton New York One UN Plaza,1 United Nations Plaza| New York| NY| 10017
Nices view Great facilities,Jul 5| 2021,5,Millennium Hilton New York One UN Plaza,1 United Nations Plaza| New York| NY| 10017
,Jul 5| 2021,5,Millennium Hilton New York One UN Plaza,1 United Nations Plaza| New York| NY| 10017
We visited the hotel during the pandemic hence most amenities were unavailable. However the staff was very friendly| helpful and professional.  I would love to come back there.,Jul 4| 2021,5,Millennium Hilton New York One UN Plaza,1 United Nations Plaza| New York| NY| 10017
I like the fact that it is close to town and easily accessible.,Jul 3| 2021,4,Millennium Hilton New York One UN Plaza,1 United Nations Plaza| New York| NY| 10017
,Jul 2| 2021,4,Millennium Hilton New York One UN Plaza,1 United Nations Plaza| New York| NY| 10017
,Jul 2| 2021,5,Millennium Hilton New York One UN Plaza,1 United Nations Plaza| New York| NY| 10017
,Jul 2| 2021,3,Millennium Hilton New York One UN Plaza,1 United Nations Plaza| New York| NY| 10017
,Jul 7| 2021,4,Millennium Hilton New York One UN Plaza,1 United Nations Plaza| New York| NY| 10017
Грязное шумное место,Jul 6| 2021,1,Millennium Hilton New York One UN Plaza,1 United Nations Plaza| New York| NY| 10017
The rooms are nice and big. Comfortable. The staff is OK (except for one exceptional doorman). No ice available except in the store downstairs where you pay almost $5 dollars for a half a bag of small ice. Disappointing for a hotel of this category.,Jul 6| 2021,3,Millennium Hilton New York One UN Plaza,1 United Nations Plaza| New York| NY| 10017
Nices view Great facilities,Jul 5| 2021,5,Millennium Hilton New York One UN Plaza,1 United Nations Plaza| New York| NY| 10017
,Jul 5| 2021,5,Millennium Hilton New York One UN Plaza,1 United Nations Plaza| New York| NY| 10017
We visited the hotel during the pandemic hence most amenities were unavailable. However the staff was very friendly| helpful and professional.  I would love to come back there.,Jul 4| 2021,5,Millennium Hilton New York One UN Plaza,1 United Nations Plaza| New York| NY| 10017
I like the fact that it is close to town and easily accessible.,Jul 3| 2021,4,Millennium Hilton New York One UN Plaza,1 United Nations Plaza| New York| NY| 10017
,Jul 2| 2021,4,Millennium Hilton New York One UN Plaza,1 United Nations Plaza| New York| NY| 10017
,Jul 2| 2021,5,Millennium Hilton New York One UN Plaza,1 United Nations Plaza| New York| NY| 10017
,Jul 2| 2021,3,Millennium Hilton New York One UN Plaza,1 United Nations Plaza| New York| NY| 10017
,Jun 25| 2021,5,Millennium Hilton New York One UN Plaza,1 United Nations Plaza| New York| NY| 10017
Rooms were clean and updated. Coffee maker was dirty.  The view from both rooms was worth it for us| first time in NY.  The location and it's surroundings were peaceful and lots of stores for personal items and food within walking distance.  Service at the hotel was great and welcoming.,Jun 23| 2021,4,Millennium Hilton New York One UN Plaza,1 United Nations Plaza| New York| NY| 10017
,Jun 23| 2021,1,Millennium Hilton New York One UN Plaza,1 United Nations Plaza| New York| NY| 10017
,Jun 22| 2021,4,Millennium Hilton New York One UN Plaza,1 United Nations Plaza| New York| NY| 10017
Everything,Jun 21| 2021,5,Millennium Hilton New York One UN Plaza,1 United Nations Plaza| New York| NY| 10017
Such an amazing city view! Very nice room. We will be staying here again!,Jun 21| 2021,5,Millennium Hilton New York One UN Plaza,1 United Nations Plaza| New York| NY| 10017
Great location,Jun 20| 2021,5,Millennium Hilton New York One UN Plaza,1 United Nations Plaza| New York| NY| 10017
Since 9/11 the front desk personnel have s more military/police attitude. I understand the need for security except most hotels in NY manage to do it more subtly. Front desk should be staffed by people that make you feel welcome after a long trip. Also| restaurant was closed. No room service. No gym. Not even a bottle of water. Room and views were exceptional as always reminding me of why this used to be my favorite hotel in NY.,Jun 19| 2021,4,Millennium Hilton New York One UN Plaza,1 United Nations Plaza| New York| NY| 10017
Staff was amazing!,Jun 18| 2021,5,Millennium Hilton New York One UN Plaza,1 United Nations Plaza| New York| NY| 10017
,Jun 17| 2021,5,Millennium Hilton New York One UN Plaza,1 United Nations Plaza| New York| NY| 10017
,Jun 25| 2021,5,Millennium Hilton New York One UN Plaza,1 United Nations Plaza| New York| NY| 10017
Rooms were clean and updated. Coffee maker was dirty.  The view from both rooms was worth it for us| first time in NY.  The location and it's surroundings were peaceful and lots of stores for personal items and food within walking distance.  Service at the hotel was great and welcoming.,Jun 23| 2021,4,Millennium Hilton New York One UN Plaza,1 United Nations Plaza| New York| NY| 10017
,Jun 23| 2021,1,Millennium Hilton New York One UN Plaza,1 United Nations Plaza| New York| NY| 10017
,Jun 22| 2021,4,Millennium Hilton New York One UN Plaza,1 United Nations Plaza| New York| NY| 10017
Everything,Jun 21| 2021,5,Millennium Hilton New York One UN Plaza,1 United Nations Plaza| New York| NY| 10017
Such an amazing city view! Very nice room. We will be staying here again!,Jun 21| 2021,5,Millennium Hilton New York One UN Plaza,1 United Nations Plaza| New York| NY| 10017
Great location,Jun 20| 2021,5,Millennium Hilton New York One UN Plaza,1 United Nations Plaza| New York| NY| 10017
Since 9/11 the front desk personnel have s more military/police attitude. I understand the need for security except most hotels in NY manage to do it more subtly. Front desk should be staffed by people that make you feel welcome after a long trip. Also| restaurant was closed. No room service. No gym. Not even a bottle of water. Room and views were exceptional as always reminding me of why this used to be my favorite hotel in NY.,Jun 19| 2021,4,Millennium Hilton New York One UN Plaza,1 United Nations Plaza| New York| NY| 10017
Staff was amazing!,Jun 18| 2021,5,Millennium Hilton New York One UN Plaza,1 United Nations Plaza| New York| NY| 10017
,Jun 17| 2021,5,Millennium Hilton New York One UN Plaza,1 United Nations Plaza| New York| NY| 10017
,Jun 25| 2021,5,Millennium Hilton New York One UN Plaza,1 United Nations Plaza| New York| NY| 10017
Rooms were clean and updated. Coffee maker was dirty.  The view from both rooms was worth it for us| first time in NY.  The location and it's surroundings were peaceful and lots of stores for personal items and food within walking distance.  Service at the hotel was great and welcoming.,Jun 23| 2021,4,Millennium Hilton New York One UN Plaza,1 United Nations Plaza| New York| NY| 10017
,Jun 23| 2021,1,Millennium Hilton New York One UN Plaza,1 United Nations Plaza| New York| NY| 10017
,Jun 22| 2021,4,Millennium Hilton New York One UN Plaza,1 United Nations Plaza| New York| NY| 10017
Everything,Jun 21| 2021,5,Millennium Hilton New York One UN Plaza,1 United Nations Plaza| New York| NY| 10017
Such an amazing city view! Very nice room. We will be staying here again!,Jun 21| 2021,5,Millennium Hilton New York One UN Plaza,1 United Nations Plaza| New York| NY| 10017
Great location,Jun 20| 2021,5,Millennium Hilton New York One UN Plaza,1 United Nations Plaza| New York| NY| 10017
Since 9/11 the front desk personnel have s more military/police attitude. I understand the need for security except most hotels in NY manage to do it more subtly. Front desk should be staffed by people that make you feel welcome after a long trip. Also| restaurant was closed. No room service. No gym. Not even a bottle of water. Room and views were exceptional as always reminding me of why this used to be my favorite hotel in NY.,Jun 19| 2021,4,Millennium Hilton New York One UN Plaza,1 United Nations Plaza| New York| NY| 10017
Staff was amazing!,Jun 18| 2021,5,Millennium Hilton New York One UN Plaza,1 United Nations Plaza| New York| NY| 10017
,Jun 17| 2021,5,Millennium Hilton New York One UN Plaza,1 United Nations Plaza| New York| NY| 10017
,Jun 25| 2021,5,Millennium Hilton New York One UN Plaza,1 United Nations Plaza| New York| NY| 10017
Rooms were clean and updated. Coffee maker was dirty.  The view from both rooms was worth it for us| first time in NY.  The location and it's surroundings were peaceful and lots of stores for personal items and food within walking distance.  Service at the hotel was great and welcoming.,Jun 23| 2021,4,Millennium Hilton New York One UN Plaza,1 United Nations Plaza| New York| NY| 10017
,Jun 23| 2021,1,Millennium Hilton New York One UN Plaza,1 United Nations Plaza| New York| NY| 10017
,Jun 22| 2021,4,Millennium Hilton New York One UN Plaza,1 United Nations Plaza| New York| NY| 10017
Everything,Jun 21| 2021,5,Millennium Hilton New York One UN Plaza,1 United Nations Plaza| New York| NY| 10017
Such an amazing city view! Very nice room. We will be staying here again!,Jun 21| 2021,5,Millennium Hilton New York One UN Plaza,1 United Nations Plaza| New York| NY| 10017
Great location,Jun 20| 2021,5,Millennium Hilton New York One UN Plaza,1 United Nations Plaza| New York| NY| 10017
Since 9/11 the front desk personnel have s more military/police attitude. I understand the need for security except most hotels in NY manage to do it more subtly. Front desk should be staffed by people that make you feel welcome after a long trip. Also| restaurant was closed. No room service. No gym. Not even a bottle of water. Room and views were exceptional as always reminding me of why this used to be my favorite hotel in NY.,Jun 19| 2021,4,Millennium Hilton New York One UN Plaza,1 United Nations Plaza| New York| NY| 10017
Staff was amazing!,Jun 18| 2021,5,Millennium Hilton New York One UN Plaza,1 United Nations Plaza| New York| NY| 10017
,Jun 17| 2021,5,Millennium Hilton New York One UN Plaza,1 United Nations Plaza| New York| NY| 10017
The place is nice |i enjoyed my stay there but the staffs at the front desk could do better. I understand some people don't like their jobs| but at least act professional when a costumer is in front of you. You just can't be giving everyone an attitude at your work place| it doesn't make no sense. But overall the hotel is ok for it price,May 28| 2021,4,Millennium Hilton New York One UN Plaza,1 United Nations Plaza| New York| NY| 10017
,May 26| 2021,4,Millennium Hilton New York One UN Plaza,1 United Nations Plaza| New York| NY| 10017
I’ve never seen a Hilton in such terrible shape...Room was not clean. Multiple stains on carpet| tears on carpet| stains on my comforter| trash under the bed and behind the curtains including a vape cartridge.  TV didn’t work and I called and they said they’d send someone up| never did. On check out I told the woman about all of this and she said she’d talk to the manager and they would email me within the hour| never did.,May 26| 2021,2,Millennium Hilton New York One UN Plaza,1 United Nations Plaza| New York| NY| 10017
The pictures on the add are way better than the room was| the hallways didn’t give a good impression either. Additionally| tried communicating with concierge and the three times I tried| no answer whatsoever.,May 25| 2021,3,Millennium Hilton New York One UN Plaza,1 United Nations Plaza| New York| NY| 10017
room was way smaller than expected and overpriced,May 24| 2021,1,Millennium Hilton New York One UN Plaza,1 United Nations Plaza| New York| NY| 10017
Very quiet neighborhood.,May 24| 2021,5,Millennium Hilton New York One UN Plaza,1 United Nations Plaza| New York| NY| 10017
The front desk was not accommodating and very rude on arrival. I had a morning flight and wanted to leave my bags or do an early check in but they straight out refused my request. They had multiple people behind the desk but not one that can help with storing the luggage. They did not make the room upon request and stated that they are under staffed due to covid. The room was average| The only thing good was the view. I WOULD RECOMMEND staying somewhere else if you are planning on coming to NY.,May 23| 2021,2,Millennium Hilton New York One UN Plaza,1 United Nations Plaza| New York| NY| 10017
Clean| comfortable rooms. Quiet and restful.,May 21| 2021,4,Millennium Hilton New York One UN Plaza,1 United Nations Plaza| New York| NY| 10017
,May 20| 2021,5,Millennium Hilton New York One UN Plaza,1 United Nations Plaza| New York| NY| 10017
,May 20| 2021,5,Millennium Hilton New York One UN Plaza,1 United Nations Plaza| New York| NY| 10017
The place is nice |i enjoyed my stay there but the staffs at the front desk could do better. I understand some people don't like their jobs| but at least act professional when a costumer is in front of you. You just can't be giving everyone an attitude at your work place| it doesn't make no sense. But overall the hotel is ok for it price,May 28| 2021,4,Millennium Hilton New York One UN Plaza,1 United Nations Plaza| New York| NY| 10017
,May 26| 2021,4,Millennium Hilton New York One UN Plaza,1 United Nations Plaza| New York| NY| 10017
I’ve never seen a Hilton in such terrible shape...Room was not clean. Multiple stains on carpet| tears on carpet| stains on my comforter| trash under the bed and behind the curtains including a vape cartridge.  TV didn’t work and I called and they said they’d send someone up| never did. On check out I told the woman about all of this and she said she’d talk to the manager and they would email me within the hour| never did.,May 26| 2021,2,Millennium Hilton New York One UN Plaza,1 United Nations Plaza| New York| NY| 10017
The pictures on the add are way better than the room was| the hallways didn’t give a good impression either. Additionally| tried communicating with concierge and the three times I tried| no answer whatsoever.,May 25| 2021,3,Millennium Hilton New York One UN Plaza,1 United Nations Plaza| New York| NY| 10017
room was way smaller than expected and overpriced,May 24| 2021,1,Millennium Hilton New York One UN Plaza,1 United Nations Plaza| New York| NY| 10017
Very quiet neighborhood.,May 24| 2021,5,Millennium Hilton New York One UN Plaza,1 United Nations Plaza| New York| NY| 10017
The front desk was not accommodating and very rude on arrival. I had a morning flight and wanted to leave my bags or do an early check in but they straight out refused my request. They had multiple people behind the desk but not one that can help with storing the luggage. They did not make the room upon request and stated that they are under staffed due to covid. The room was average| The only thing good was the view. I WOULD RECOMMEND staying somewhere else if you are planning on coming to NY.,May 23| 2021,2,Millennium Hilton New York One UN Plaza,1 United Nations Plaza| New York| NY| 10017
Clean| comfortable rooms. Quiet and restful.,May 21| 2021,4,Millennium Hilton New York One UN Plaza,1 United Nations Plaza| New York| NY| 10017
,May 20| 2021,5,Millennium Hilton New York One UN Plaza,1 United Nations Plaza| New York| NY| 10017
,May 20| 2021,5,Millennium Hilton New York One UN Plaza,1 United Nations Plaza| New York| NY| 10017
,May 17| 2021,5,Millennium Hilton New York One UN Plaza,1 United Nations Plaza| New York| NY| 10017
,May 17| 2021,4,Millennium Hilton New York One UN Plaza,1 United Nations Plaza| New York| NY| 10017
,May 16| 2021,5,Millennium Hilton New York One UN Plaza,1 United Nations Plaza| New York| NY| 10017
,May 16| 2021,5,Millennium Hilton New York One UN Plaza,1 United Nations Plaza| New York| NY| 10017
,May 16| 2021,4,Millennium Hilton New York One UN Plaza,1 United Nations Plaza| New York| NY| 10017
,May 14| 2021,4,Millennium Hilton New York One UN Plaza,1 United Nations Plaza| New York| NY| 10017
I like everything me and my husband has a great time,May 14| 2021,5,Millennium Hilton New York One UN Plaza,1 United Nations Plaza| New York| NY| 10017
,May 14| 2021,3,Millennium Hilton New York One UN Plaza,1 United Nations Plaza| New York| NY| 10017
,May 11| 2021,1,Millennium Hilton New York One UN Plaza,1 United Nations Plaza| New York| NY| 10017
,May 11| 2021,5,Millennium Hilton New York One UN Plaza,1 United Nations Plaza| New York| NY| 10017
,May 17| 2021,5,Millennium Hilton New York One UN Plaza,1 United Nations Plaza| New York| NY| 10017
,May 17| 2021,4,Millennium Hilton New York One UN Plaza,1 United Nations Plaza| New York| NY| 10017
,May 16| 2021,5,Millennium Hilton New York One UN Plaza,1 United Nations Plaza| New York| NY| 10017
,May 16| 2021,5,Millennium Hilton New York One UN Plaza,1 United Nations Plaza| New York| NY| 10017
,May 16| 2021,4,Millennium Hilton New York One UN Plaza,1 United Nations Plaza| New York| NY| 10017
,May 14| 2021,4,Millennium Hilton New York One UN Plaza,1 United Nations Plaza| New York| NY| 10017
I like everything me and my husband has a great time,May 14| 2021,5,Millennium Hilton New York One UN Plaza,1 United Nations Plaza| New York| NY| 10017
,May 14| 2021,3,Millennium Hilton New York One UN Plaza,1 United Nations Plaza| New York| NY| 10017
,May 11| 2021,1,Millennium Hilton New York One UN Plaza,1 United Nations Plaza| New York| NY| 10017
,May 11| 2021,5,Millennium Hilton New York One UN Plaza,1 United Nations Plaza| New York| NY| 10017
The room I had needs updated and cleaned more thoroughly.,May 4| 2021,3,Millennium Hilton New York One UN Plaza,1 United Nations Plaza| New York| NY| 10017
,May 4| 2021,5,Millennium Hilton New York One UN Plaza,1 United Nations Plaza| New York| NY| 10017
,May 4| 2021,1,Millennium Hilton New York One UN Plaza,1 United Nations Plaza| New York| NY| 10017
They need to update and clean. There was a large container of sex oil massage under our bed. Halls smelled like weed,May 4| 2021,1,Millennium Hilton New York One UN Plaza,1 United Nations Plaza| New York| NY| 10017
Amazing view! Poor room service,May 3| 2021,5,Millennium Hilton New York One UN Plaza,1 United Nations Plaza| New York| NY| 10017
The view was spectacular,May 3| 2021,5,Millennium Hilton New York One UN Plaza,1 United Nations Plaza| New York| NY| 10017
No ice machines. No coffee service,May 3| 2021,3,Millennium Hilton New York One UN Plaza,1 United Nations Plaza| New York| NY| 10017
,May 3| 2021,1,Millennium Hilton New York One UN Plaza,1 United Nations Plaza| New York| NY| 10017
,May 3| 2021,1,Millennium Hilton New York One UN Plaza,1 United Nations Plaza| New York| NY| 10017
The lobby smelled like cat pee| no matter what time of day,Apr 29| 2021,3,Millennium Hilton New York One UN Plaza,1 United Nations Plaza| New York| NY| 10017
The room I had needs updated and cleaned more thoroughly.,May 4| 2021,3,Millennium Hilton New York One UN Plaza,1 United Nations Plaza| New York| NY| 10017
,May 4| 2021,5,Millennium Hilton New York One UN Plaza,1 United Nations Plaza| New York| NY| 10017
,May 4| 2021,1,Millennium Hilton New York One UN Plaza,1 United Nations Plaza| New York| NY| 10017
They need to update and clean. There was a large container of sex oil massage under our bed. Halls smelled like weed,May 4| 2021,1,Millennium Hilton New York One UN Plaza,1 United Nations Plaza| New York| NY| 10017
Amazing view! Poor room service,May 3| 2021,5,Millennium Hilton New York One UN Plaza,1 United Nations Plaza| New York| NY| 10017
The view was spectacular,May 3| 2021,5,Millennium Hilton New York One UN Plaza,1 United Nations Plaza| New York| NY| 10017
No ice machines. No coffee service,May 3| 2021,3,Millennium Hilton New York One UN Plaza,1 United Nations Plaza| New York| NY| 10017
,May 3| 2021,1,Millennium Hilton New York One UN Plaza,1 United Nations Plaza| New York| NY| 10017
,May 3| 2021,1,Millennium Hilton New York One UN Plaza,1 United Nations Plaza| New York| NY| 10017
The lobby smelled like cat pee| no matter what time of day,Apr 29| 2021,3,Millennium Hilton New York One UN Plaza,1 United Nations Plaza| New York| NY| 10017
,Apr 26| 2021,5,Millennium Hilton New York One UN Plaza,1 United Nations Plaza| New York| NY| 10017
,Apr 26| 2021,5,Millennium Hilton New York One UN Plaza,1 United Nations Plaza| New York| NY| 10017
Our stay at this hotel was very beautiful with the city view. The only complaints i have is the windows not being clean and due to our room being RIGHT next to the elevator| you could the elevator right through the walls. Even while being in the shower the wall shakes a little. Other than those two complaints the bed was very comfy and we enjoyed out stay.,Apr 26| 2021,5,Millennium Hilton New York One UN Plaza,1 United Nations Plaza| New York| NY| 10017
Everything in my room except the was bad except the bed my refrigerator didn't work so the staff brought an extra fridge but it was a freezer & it frozed all my things & the extra 1 stayed & took so much space the heat wouldn't work the bath tub wouldn't stop running i have pictures & video & i paid so much for very low to no service,Apr 25| 2021,1,Millennium Hilton New York One UN Plaza,1 United Nations Plaza| New York| NY| 10017
,Apr 25| 2021,4,Millennium Hilton New York One UN Plaza,1 United Nations Plaza| New York| NY| 10017
,Apr 25| 2021,5,Millennium Hilton New York One UN Plaza,1 United Nations Plaza| New York| NY| 10017
